Frame,x,y
1,0.728,0.186
2,0.728,0.184
3,0.728,0.184
4,0.728,0.184
5,0.739,0.168
6,0.745,0.159
7,0.749,0.155
8,0.752,0.152
9,0.779,0.143
10,0.801,0.136
11,0.837,0.135
12,0.865,0.136
13,0.878,0.136
14,0.903,0.141
15,0.925,0.146
16,0.936,0.149
17,0.942,0.151
18,0.960,0.164
19,0.985,0.181
20,1.018,0.208
21,1.061,0.243
22,1.083,0.260
23,1.106,0.286
24,1.140,0.330
25,1.157,0.354
26,1.165,0.365
27,1.175,0.382
28,1.196,0.431
29,1.207,0.461
30,1.212,0.505
31,1.214,0.527
32,1.214,0.544
33,1.188,0.633
34,1.174,0.680
35,1.166,0.703
36,1.162,0.715
37,1.127,0.749
38,1.106,0.768
39,1.067,0.794
40,1.042,0.809
41,1.029,0.817
42,0.991,0.829
43,0.963,0.838
44,0.948,0.843
45,0.940,0.845
46,0.901,0.838
47,0.863,0.830
48,0.813,0.813
49,0.765,0.795
50,0.742,0.787
51,0.707,0.766
52,0.665,0.738
53,0.628,0.700
54,0.588,0.649
55,0.568,0.624
56,0.558,0.611
57,0.552,0.585
58,0.547,0.529
59,0.544,0.500
60,0.546,0.475
61,0.564,0.423
62,0.578,0.390
63,0.617,0.343
64,0.637,0.319
65,0.646,0.308
66,0.653,0.301
67,0.686,0.270
68,0.703,0.254
69,0.712,0.246
70,0.719,0.224
71,0.724,0.211
72,0.704,0.190
73,0.690,0.176
74,0.683,0.169
75,0.680,0.166
76,0.652,0.159
77,0.628,0.153
78,0.615,0.151
79,0.603,0.147
80,0.593,0.145
81,0.602,0.144
82,0.615,0.144
83,0.623,0.144
84,0.627,0.144
85,0.644,0.147
86,0.672,0.151
87,0.685,0.153
88,0.697,0.160
89,0.711,0.173
90,0.719,0.192
91,0.723,0.231
92,0.724,0.251
93,0.724,0.261
94,0.724,0.276
95,0.724,0.324
96,0.724,0.348
97,0.725,0.364
98,0.738,0.405
99,0.746,0.426
100,0.756,0.434
