Frame,x,y
1,0.748,0.232
2,0.744,0.224
3,0.742,0.220
4,0.742,0.218
5,0.742,0.216
6,0.760,0.190
7,0.772,0.172
8,0.778,0.162
9,0.807,0.142
10,0.833,0.125
11,0.869,0.114
12,0.901,0.108
13,0.918,0.105
14,0.927,0.103
15,0.949,0.108
16,0.983,0.119
17,1.000,0.125
18,1.018,0.139
19,1.049,0.169
20,1.074,0.193
21,1.110,0.232
22,1.128,0.252
23,1.137,0.263
24,1.144,0.272
25,1.172,0.321
26,1.188,0.346
27,1.196,0.359
28,1.209,0.422
29,1.215,0.458
30,1.218,0.523
31,1.220,0.564
32,1.220,0.585
33,1.220,0.597
34,1.205,0.636
35,1.190,0.670
36,1.182,0.688
37,1.152,0.717
38,1.115,0.746
39,1.073,0.768
40,1.026,0.787
41,1.002,0.796
42,0.989,0.801
43,0.969,0.804
44,0.927,0.804
45,0.905,0.804
46,0.886,0.803
47,0.836,0.795
48,0.805,0.790
49,0.744,0.767
50,0.712,0.756
51,0.696,0.750
52,0.688,0.748
53,0.638,0.701
54,0.608,0.674
55,0.593,0.660
56,0.567,0.590
57,0.548,0.538
58,0.543,0.470
59,0.542,0.420
60,0.542,0.394
61,0.542,0.380
62,0.555,0.354
63,0.572,0.324
64,0.581,0.309
65,0.604,0.289
66,0.641,0.261
67,0.673,0.240
68,0.716,0.215
69,0.737,0.202
70,0.747,0.195
71,0.750,0.189
72,0.741,0.175
73,0.738,0.168
74,0.734,0.163
75,0.696,0.138
76,0.677,0.126
77,0.643,0.122
78,0.624,0.120
79,0.614,0.118
80,0.609,0.118
81,0.628,0.115
82,0.643,0.113
83,0.650,0.112
84,0.683,0.112
85,0.715,0.112
86,0.743,0.124
87,0.767,0.139
88,0.780,0.147
89,0.786,0.151
90,0.791,0.172
91,0.797,0.211
92,0.801,0.232
93,0.799,0.254
94,0.791,0.296
95,0.789,0.324
96,0.794,0.359
97,0.796,0.377
98,0.798,0.386
99,0.798,0.390
100,0.792,0.392
