Frame,x,y
1,0.560,0.074
2,0.560,0.075
3,0.560,0.076
4,0.560,0.077
5,0.560,0.078
6,0.560,0.079
7,0.560,0.079
8,0.560,0.080
9,0.560,0.080
10,0.560,0.083
11,0.560,0.085
12,0.560,0.088
13,0.560,0.090
14,0.560,0.092
15,0.560,0.093
16,0.560,0.095
17,0.560,0.097
18,0.561,0.101
19,0.561,0.105
20,0.562,0.109
21,0.562,0.112
22,0.562,0.114
23,0.562,0.116
24,0.562,0.118
25,0.562,0.121
26,0.562,0.128
27,0.562,0.134
28,0.562,0.140
29,0.562,0.145
30,0.562,0.148
31,0.562,0.151
32,0.562,0.154
33,0.562,0.159
34,0.563,0.167
35,0.564,0.176
36,0.565,0.185
37,0.566,0.191
38,0.567,0.195
39,0.567,0.200
40,0.568,0.204
41,0.568,0.213
42,0.569,0.230
43,0.569,0.247
44,0.570,0.264
45,0.570,0.278
46,0.571,0.286
47,0.571,0.295
48,0.572,0.304
49,0.573,0.318
50,0.575,0.340
51,0.577,0.362
52,0.579,0.384
53,0.581,0.400
54,0.582,0.410
55,0.583,0.421
56,0.584,0.431
57,0.584,0.446
58,0.584,0.464
59,0.584,0.481
60,0.584,0.499
61,0.584,0.511
62,0.584,0.520
63,0.584,0.528
64,0.584,0.537
65,0.584,0.551
66,0.584,0.569
67,0.584,0.587
68,0.584,0.604
69,0.584,0.616
70,0.584,0.625
71,0.584,0.634
72,0.584,0.643
73,0.584,0.661
74,0.585,0.682
75,0.585,0.704
76,0.586,0.725
77,0.586,0.738
78,0.587,0.749
79,0.587,0.759
80,0.588,0.770
81,0.589,0.785
82,0.590,0.801
83,0.591,0.817
84,0.592,0.833
85,0.592,0.843
86,0.593,0.851
87,0.593,0.859
88,0.594,0.867
89,0.594,0.874
90,0.594,0.880
91,0.594,0.887
92,0.594,0.893
93,0.594,0.897
94,0.594,0.901
95,0.594,0.904
96,0.594,0.908
97,0.601,0.911
98,0.608,0.914
99,0.615,0.917
100,0.622,0.920
