Frame,x,y
1,0.933,0.0
2,0.94,0.001
3,0.949,0.003
4,0.959,0.005
5,0.969,0.008
6,0.978,0.011
7,0.987,0.013
8,0.994,0.017
9,0.999,0.02
10,1.0,0.023
11,0.998,0.026
12,0.993,0.03
13,0.986,0.033
14,0.977,0.036
15,0.967,0.039
16,0.957,0.042
17,0.947,0.045
18,0.939,0.048
19,0.933,0.05
20,0.929,0.052
21,0.928,0.054
22,0.928,0.056
23,0.929,0.058
24,0.931,0.06
25,0.933,0.062
26,0.934,0.064
27,0.934,0.066
28,0.933,0.069
29,0.93,0.072
30,0.924,0.075
31,0.918,0.078
32,0.91,0.082
33,0.901,0.085
34,0.893,0.089
35,0.884,0.093
36,0.875,0.098
37,0.867,0.102
38,0.86,0.107
39,0.853,0.111
40,0.845,0.116
41,0.836,0.121
42,0.824,0.127
43,0.808,0.133
44,0.789,0.14
45,0.764,0.147
46,0.733,0.155
47,0.696,0.164
48,0.653,0.173
49,0.606,0.183
50,0.557,0.193
51,0.507,0.204
52,0.458,0.214
53,0.412,0.226
54,0.37,0.237
55,0.333,0.248
56,0.303,0.259
57,0.279,0.27
58,0.26,0.282
59,0.246,0.294
60,0.234,0.306
61,0.225,0.32
62,0.217,0.334
63,0.209,0.349
64,0.2,0.366
65,0.189,0.384
66,0.177,0.403
67,0.164,0.424
68,0.149,0.445
69,0.133,0.466
70,0.117,0.488
71,0.1,0.51
72,0.084,0.532
73,0.067,0.554
74,0.051,0.575
75,0.035,0.596
76,0.021,0.616
77,0.01,0.636
78,0.0,0.655
79,0.0,0.673
80,0.0,0.691
81,0.0,0.709
82,0.0,0.726
83,0.012,0.743
84,0.028,0.759
85,0.048,0.775
86,0.071,0.791
87,0.096,0.806
88,0.122,0.822
89,0.149,0.838
90,0.175,0.854
91,0.2,0.871
92,0.223,0.888
93,0.244,0.905
94,0.263,0.922
95,0.28,0.939
96,0.295,0.954
97,0.307,0.968
98,0.318,0.981
99,0.327,0.992
100,0.333,1.0
