Frame,x,y
1,0.903,0.0
2,0.911,0.0
3,0.922,0.001
4,0.933,0.001
5,0.945,0.002
6,0.955,0.003
7,0.963,0.003
8,0.968,0.004
9,0.968,0.005
10,0.965,0.006
11,0.96,0.006
12,0.953,0.008
13,0.946,0.009
14,0.94,0.011
15,0.935,0.013
16,0.934,0.015
17,0.936,0.018
18,0.94,0.021
19,0.945,0.025
20,0.952,0.029
21,0.959,0.033
22,0.966,0.037
23,0.973,0.042
24,0.98,0.046
25,0.985,0.051
26,0.99,0.056
27,0.994,0.061
28,0.997,0.066
29,1.0,0.071
30,1.0,0.077
31,1.0,0.082
32,1.0,0.088
33,1.0,0.094
34,1.0,0.101
35,1.0,0.108
36,1.0,0.116
37,1.0,0.125
38,1.0,0.134
39,1.0,0.145
40,1.0,0.156
41,1.0,0.167
42,1.0,0.179
43,1.0,0.192
44,0.998,0.204
45,0.993,0.218
46,0.986,0.231
47,0.975,0.245
48,0.96,0.26
49,0.941,0.276
50,0.917,0.292
51,0.887,0.31
52,0.852,0.328
53,0.813,0.347
54,0.77,0.367
55,0.726,0.388
56,0.681,0.408
57,0.637,0.43
58,0.595,0.451
59,0.556,0.473
60,0.52,0.495
61,0.488,0.516
62,0.462,0.538
63,0.44,0.56
64,0.425,0.581
65,0.417,0.603
66,0.415,0.624
67,0.417,0.645
68,0.422,0.665
69,0.426,0.686
70,0.428,0.706
71,0.425,0.725
72,0.416,0.744
73,0.398,0.763
74,0.375,0.782
75,0.347,0.8
76,0.316,0.817
77,0.283,0.834
78,0.251,0.851
79,0.22,0.866
80,0.191,0.881
81,0.166,0.896
82,0.145,0.909
83,0.127,0.922
84,0.113,0.933
85,0.102,0.943
86,0.096,0.952
87,0.095,0.96
88,0.096,0.967
89,0.098,0.972
90,0.101,0.977
91,0.102,0.981
92,0.101,0.984
93,0.096,0.987
94,0.087,0.99
95,0.074,0.992
96,0.058,0.995
97,0.042,0.996
98,0.026,0.998
99,0.011,0.999
100,0.0,1.0
