Frame,x,y
1,0.0,0.032
2,0.006,0.03
3,0.014,0.027
4,0.024,0.024
5,0.036,0.021
6,0.049,0.018
7,0.063,0.014
8,0.078,0.011
9,0.094,0.008
10,0.11,0.005
11,0.127,0.003
12,0.143,0.002
13,0.159,0.0
14,0.175,-0.0
15,0.189,0.0
16,0.203,-0.0
17,0.215,0.001
18,0.227,0.002
19,0.236,0.004
20,0.245,0.007
21,0.252,0.01
22,0.258,0.013
23,0.262,0.017
24,0.265,0.021
25,0.267,0.025
26,0.268,0.03
27,0.268,0.035
28,0.268,0.04
29,0.267,0.046
30,0.266,0.052
31,0.265,0.058
32,0.265,0.065
33,0.265,0.072
34,0.265,0.079
35,0.265,0.087
36,0.265,0.095
37,0.265,0.103
38,0.265,0.112
39,0.265,0.121
40,0.264,0.131
41,0.264,0.141
42,0.263,0.151
43,0.262,0.162
44,0.262,0.174
45,0.262,0.186
46,0.264,0.2
47,0.266,0.215
48,0.269,0.23
49,0.273,0.247
50,0.278,0.264
51,0.282,0.282
52,0.286,0.3
53,0.29,0.318
54,0.293,0.336
55,0.295,0.353
56,0.296,0.371
57,0.296,0.388
58,0.295,0.404
59,0.295,0.421
60,0.294,0.438
61,0.294,0.454
62,0.294,0.47
63,0.295,0.487
64,0.297,0.503
65,0.3,0.519
66,0.304,0.535
67,0.309,0.551
68,0.314,0.567
69,0.32,0.583
70,0.327,0.599
71,0.335,0.615
72,0.344,0.631
73,0.354,0.647
74,0.365,0.662
75,0.378,0.678
76,0.393,0.693
77,0.409,0.709
78,0.428,0.724
79,0.448,0.739
80,0.471,0.754
81,0.497,0.768
82,0.525,0.783
83,0.556,0.797
84,0.59,0.811
85,0.627,0.825
86,0.667,0.839
87,0.708,0.853
88,0.751,0.866
89,0.792,0.88
90,0.832,0.893
91,0.869,0.906
92,0.901,0.919
93,0.928,0.932
94,0.949,0.945
95,0.966,0.957
96,0.979,0.968
97,0.988,0.978
98,0.994,0.987
99,0.998,0.994
100,1.0,1.0
