Frame,x,y
1,1.026,0.070
2,1.025,0.072
3,1.024,0.074
4,1.024,0.075
5,1.024,0.076
6,1.025,0.084
7,1.027,0.095
8,1.029,0.103
9,1.029,0.109
10,1.030,0.113
11,1.030,0.116
12,1.030,0.120
13,1.031,0.128
14,1.032,0.136
15,1.033,0.141
16,1.034,0.146
17,1.034,0.148
18,1.034,0.150
19,1.034,0.151
20,1.034,0.152
21,1.033,0.158
22,1.032,0.169
23,1.032,0.176
24,1.032,0.181
25,1.032,0.185
26,1.032,0.188
27,1.032,0.190
28,1.032,0.191
29,1.032,0.192
30,1.030,0.203
31,1.028,0.215
32,1.027,0.221
33,1.026,0.226
34,1.025,0.230
35,1.024,0.233
36,1.024,0.243
37,1.024,0.259
38,1.024,0.271
39,1.024,0.279
40,1.024,0.285
41,1.024,0.289
42,1.024,0.292
43,1.024,0.294
44,1.024,0.296
45,1.025,0.308
46,1.026,0.320
47,1.026,0.326
48,1.026,0.332
49,1.026,0.336
50,1.026,0.339
51,1.026,0.341
52,1.026,0.343
53,1.026,0.350
54,1.027,0.369
55,1.028,0.386
56,1.029,0.395
57,1.030,0.404
58,1.030,0.409
59,1.030,0.413
60,1.029,0.431
61,1.028,0.449
62,1.028,0.461
63,1.028,0.470
64,1.028,0.477
65,1.028,0.481
66,1.028,0.485
67,1.028,0.488
68,1.028,0.496
69,1.028,0.516
70,1.028,0.535
71,1.028,0.546
72,1.028,0.556
73,1.028,0.561
74,1.028,0.565
75,1.030,0.588
76,1.031,0.615
77,1.033,0.633
78,1.034,0.647
79,1.034,0.657
80,1.035,0.664
81,1.036,0.669
82,1.036,0.673
83,1.036,0.679
84,1.037,0.694
85,1.038,0.708
86,1.039,0.716
87,1.040,0.723
88,1.040,0.727
89,1.040,0.731
90,1.042,0.749
91,1.045,0.771
92,1.047,0.787
93,1.047,0.798
94,1.048,0.807
95,1.049,0.812
96,1.050,0.817
97,1.050,0.820
98,1.050,0.827
99,1.047,0.856
100,1.044,0.886
