Frame,x,y
1,0.742,0.100
2,0.741,0.108
3,0.739,0.114
4,0.738,0.118
5,0.738,0.121
6,0.740,0.125
7,0.742,0.129
8,0.744,0.132
9,0.744,0.133
10,0.745,0.139
11,0.746,0.153
12,0.746,0.161
13,0.746,0.165
14,0.746,0.168
15,0.746,0.170
16,0.751,0.185
17,0.757,0.206
18,0.761,0.218
19,0.763,0.224
20,0.764,0.229
21,0.766,0.232
22,0.776,0.246
23,0.785,0.257
24,0.790,0.264
25,0.793,0.268
26,0.794,0.278
27,0.794,0.291
28,0.794,0.298
29,0.794,0.303
30,0.794,0.306
31,0.794,0.308
32,0.795,0.319
33,0.797,0.329
34,0.798,0.336
35,0.798,0.339
36,0.799,0.348
37,0.800,0.361
38,0.802,0.368
39,0.802,0.373
40,0.802,0.376
41,0.802,0.378
42,0.802,0.393
43,0.802,0.407
44,0.802,0.416
45,0.802,0.420
46,0.802,0.423
47,0.802,0.427
48,0.797,0.441
49,0.794,0.451
50,0.792,0.457
51,0.790,0.459
52,0.794,0.474
53,0.799,0.489
54,0.802,0.497
55,0.803,0.502
56,0.805,0.505
57,0.806,0.509
58,0.807,0.525
59,0.808,0.537
60,0.808,0.545
61,0.808,0.549
62,0.808,0.551
63,0.808,0.557
64,0.810,0.574
65,0.811,0.583
66,0.812,0.590
67,0.812,0.594
68,0.813,0.615
69,0.815,0.630
70,0.816,0.639
71,0.816,0.644
72,0.816,0.648
73,0.817,0.657
74,0.821,0.682
75,0.824,0.696
76,0.827,0.707
77,0.828,0.714
78,0.828,0.742
79,0.828,0.764
80,0.828,0.779
81,0.828,0.786
82,0.828,0.791
83,0.829,0.799
84,0.833,0.821
85,0.835,0.835
86,0.836,0.844
87,0.838,0.850
88,0.841,0.860
89,0.843,0.869
90,0.844,0.874
91,0.844,0.877
92,0.844,0.879
93,0.844,0.881
94,0.844,0.885
95,0.844,0.888
96,0.844,0.890
97,0.844,0.892
98,0.844,0.892
99,0.845,0.893
100,0.846,0.896
