Frame,x,y
1,0.882,0.020
2,0.882,0.020
3,0.882,0.020
4,0.882,0.020
5,0.881,0.024
6,0.880,0.027
7,0.880,0.028
8,0.880,0.030
9,0.880,0.030
10,0.881,0.032
11,0.883,0.040
12,0.885,0.045
13,0.886,0.048
14,0.886,0.050
15,0.885,0.062
16,0.883,0.073
17,0.882,0.080
18,0.882,0.083
19,0.882,0.085
20,0.882,0.087
21,0.882,0.101
22,0.882,0.110
23,0.882,0.117
24,0.882,0.121
25,0.884,0.133
26,0.886,0.146
27,0.888,0.153
28,0.888,0.157
29,0.888,0.160
30,0.888,0.162
31,0.892,0.187
32,0.895,0.210
33,0.896,0.226
34,0.897,0.233
35,0.898,0.238
36,0.898,0.243
37,0.901,0.265
38,0.903,0.281
39,0.904,0.291
40,0.906,0.296
41,0.906,0.300
42,0.906,0.307
43,0.906,0.326
44,0.906,0.337
45,0.906,0.345
46,0.906,0.349
47,0.910,0.364
48,0.913,0.377
49,0.914,0.386
50,0.915,0.390
51,0.916,0.393
52,0.916,0.397
53,0.920,0.410
54,0.924,0.420
55,0.926,0.426
56,0.928,0.429
57,0.928,0.431
58,0.928,0.436
59,0.930,0.454
60,0.930,0.465
61,0.930,0.473
62,0.930,0.477
63,0.935,0.508
64,0.939,0.537
65,0.942,0.555
66,0.943,0.564
67,0.944,0.570
68,0.944,0.575
69,0.944,0.604
70,0.944,0.624
71,0.944,0.637
72,0.944,0.644
73,0.944,0.666
74,0.944,0.693
75,0.944,0.708
76,0.944,0.717
77,0.944,0.723
78,0.944,0.727
79,0.945,0.751
80,0.947,0.773
81,0.948,0.787
82,0.948,0.794
83,0.948,0.808
84,0.948,0.828
85,0.948,0.839
86,0.948,0.847
87,0.948,0.852
88,0.948,0.855
89,0.946,0.865
90,0.944,0.877
91,0.942,0.884
92,0.942,0.888
93,0.942,0.890
94,0.942,0.892
95,0.940,0.895
96,0.937,0.899
97,0.936,0.900
98,0.935,0.901
99,0.934,0.906
100,0.934,0.914
