Frame,x,y
1,0.226,0.785
2,0.228,0.776
3,0.233,0.762
4,0.241,0.742
5,0.252,0.718
6,0.266,0.689
7,0.283,0.656
8,0.303,0.618
9,0.325,0.575
10,0.351,0.528
11,0.381,0.476
12,0.411,0.423
13,0.44,0.369
14,0.468,0.317
15,0.497,0.265
16,0.532,0.211
17,0.572,0.157
18,0.611,0.11
19,0.643,0.074
20,0.669,0.05
21,0.689,0.034
22,0.704,0.021
23,0.717,0.01
24,0.726,0.002
25,0.731,0.0
26,0.732,0.009
27,0.731,0.047
28,0.73,0.123
29,0.73,0.228
30,0.734,0.345
31,0.745,0.458
32,0.761,0.558
33,0.78,0.642
34,0.801,0.707
35,0.821,0.756
36,0.836,0.796
37,0.845,0.831
38,0.848,0.865
39,0.849,0.899
40,0.848,0.935
41,0.845,0.968
42,0.841,0.993
43,0.835,1.0
44,0.826,1.0
45,0.811,0.995
46,0.789,0.974
47,0.761,0.946
48,0.727,0.911
49,0.688,0.873
50,0.644,0.83
51,0.594,0.781
52,0.54,0.727
53,0.481,0.669
54,0.418,0.608
55,0.353,0.547
56,0.291,0.489
57,0.234,0.436
58,0.183,0.39
59,0.136,0.352
60,0.092,0.321
61,0.052,0.297
62,0.018,0.277
63,0.0,0.259
64,0.0,0.247
65,0.0,0.244
66,0.036,0.251
67,0.081,0.264
68,0.111,0.274
69,0.112,0.276
70,0.104,0.274
71,0.114,0.275
72,0.159,0.283
73,0.229,0.295
74,0.306,0.305
75,0.38,0.31
76,0.453,0.312
77,0.527,0.312
78,0.605,0.312
79,0.68,0.314
80,0.749,0.322
81,0.81,0.335
82,0.863,0.351
83,0.911,0.366
84,0.953,0.379
85,0.985,0.39
86,1.0,0.399
87,1.0,0.406
88,1.0,0.414
89,0.986,0.426
90,0.954,0.441
91,0.91,0.462
92,0.853,0.487
93,0.79,0.517
94,0.727,0.548
95,0.671,0.578
96,0.608,0.613
97,0.515,0.663
98,0.381,0.731
99,0.238,0.803
100,0.133,0.856
