Frame,x,y
1,0.488,0.816
2,0.485,0.791
3,0.483,0.775
4,0.481,0.750
5,0.478,0.711
6,0.476,0.689
7,0.472,0.631
8,0.469,0.585
9,0.472,0.542
10,0.486,0.474
11,0.492,0.440
12,0.503,0.390
13,0.513,0.346
14,0.519,0.315
15,0.525,0.265
16,0.529,0.237
17,0.534,0.208
18,0.539,0.182
19,0.542,0.166
20,0.545,0.157
21,0.547,0.151
22,0.550,0.153
23,0.554,0.165
24,0.558,0.171
25,0.569,0.197
26,0.578,0.218
27,0.589,0.242
28,0.612,0.290
29,0.624,0.313
30,0.657,0.361
31,0.689,0.406
32,0.715,0.440
33,0.777,0.510
34,0.813,0.551
35,0.858,0.602
36,0.906,0.655
37,0.934,0.686
38,0.976,0.728
39,1.002,0.756
40,1.021,0.775
41,1.035,0.791
42,1.043,0.801
43,1.021,0.797
44,1.002,0.792
45,0.975,0.785
46,0.914,0.768
47,0.884,0.760
48,0.822,0.745
49,0.762,0.730
50,0.718,0.719
51,0.638,0.701
52,0.591,0.690
53,0.524,0.674
54,0.450,0.657
55,0.406,0.648
56,0.348,0.632
57,0.312,0.622
58,0.282,0.614
59,0.252,0.605
60,0.234,0.601
61,0.228,0.593
62,0.224,0.588
63,0.228,0.583
64,0.250,0.572
65,0.261,0.567
66,0.302,0.557
67,0.343,0.547
68,0.379,0.540
69,0.467,0.528
70,0.519,0.521
71,0.594,0.513
72,0.678,0.505
73,0.728,0.500
74,0.814,0.498
75,0.868,0.497
76,0.915,0.495
77,0.964,0.494
78,0.990,0.492
79,1.002,0.491
80,1.009,0.489
81,1.004,0.490
82,0.978,0.498
83,0.966,0.501
84,0.920,0.514
85,0.873,0.528
86,0.838,0.542
87,0.766,0.582
88,0.725,0.605
89,0.675,0.642
90,0.624,0.683
91,0.594,0.708
92,0.544,0.750
93,0.512,0.778
94,0.483,0.803
95,0.452,0.832
96,0.434,0.848
97,0.416,0.862
98,0.403,0.872
99,0.395,0.876
100,0.392,0.874
