Frame,x,y
1,0.434,0.864
2,0.438,0.848
3,0.442,0.837
4,0.446,0.821
5,0.452,0.781
6,0.455,0.759
7,0.458,0.708
8,0.460,0.644
9,0.462,0.609
10,0.482,0.535
11,0.500,0.476
12,0.512,0.431
13,0.529,0.357
14,0.539,0.313
15,0.547,0.270
16,0.554,0.222
17,0.559,0.197
18,0.563,0.173
19,0.567,0.154
20,0.568,0.142
21,0.572,0.149
22,0.576,0.154
23,0.582,0.166
24,0.593,0.198
25,0.600,0.215
26,0.617,0.252
27,0.639,0.298
28,0.651,0.325
29,0.696,0.378
30,0.733,0.421
31,0.764,0.455
32,0.824,0.513
33,0.861,0.547
34,0.901,0.581
35,0.951,0.622
36,0.977,0.643
37,1.008,0.670
38,1.034,0.694
39,1.050,0.708
40,1.053,0.719
41,1.055,0.725
42,1.047,0.727
43,1.017,0.724
44,1.002,0.723
45,0.960,0.716
46,0.907,0.707
47,0.877,0.702
48,0.812,0.685
49,0.761,0.670
50,0.720,0.660
51,0.650,0.646
52,0.609,0.638
53,0.553,0.627
54,0.478,0.613
55,0.438,0.606
56,0.389,0.596
57,0.348,0.588
58,0.323,0.584
59,0.296,0.573
60,0.279,0.566
61,0.270,0.559
62,0.272,0.548
63,0.272,0.544
64,0.292,0.539
65,0.320,0.535
66,0.336,0.532
67,0.401,0.527
68,0.451,0.522
69,0.493,0.519
70,0.571,0.511
71,0.616,0.508
72,0.684,0.504
73,0.778,0.500
74,0.828,0.498
75,0.900,0.491
76,0.962,0.484
77,1.000,0.479
78,1.038,0.468
79,1.063,0.460
80,1.078,0.455
81,1.082,0.454
82,1.083,0.453
83,1.068,0.459
84,1.046,0.470
85,1.033,0.476
86,0.986,0.494
87,0.950,0.507
88,0.915,0.522
89,0.841,0.564
90,0.799,0.588
91,0.750,0.624
92,0.694,0.674
93,0.663,0.700
94,0.613,0.751
95,0.570,0.796
96,0.542,0.824
97,0.506,0.854
98,0.483,0.873
99,0.466,0.885
100,0.450,0.894
