Frame,x,y
1,0.414,0.882
2,0.414,0.870
3,0.414,0.863
4,0.415,0.839
5,0.417,0.813
6,0.419,0.788
7,0.422,0.739
8,0.424,0.714
9,0.425,0.652
10,0.426,0.606
11,0.431,0.555
12,0.442,0.493
13,0.450,0.456
14,0.473,0.395
15,0.486,0.361
16,0.502,0.315
17,0.514,0.275
18,0.523,0.245
19,0.533,0.210
20,0.538,0.192
21,0.544,0.178
22,0.548,0.169
23,0.553,0.170
24,0.557,0.175
25,0.561,0.182
26,0.572,0.213
27,0.577,0.228
28,0.592,0.270
29,0.606,0.306
30,0.622,0.341
31,0.646,0.387
32,0.660,0.412
33,0.703,0.470
34,0.729,0.505
35,0.770,0.553
36,0.813,0.603
37,0.842,0.638
38,0.878,0.685
39,0.897,0.708
40,0.906,0.727
41,0.910,0.740
42,0.902,0.746
43,0.881,0.746
44,0.867,0.745
45,0.811,0.732
46,0.779,0.724
47,0.728,0.714
48,0.681,0.705
49,0.634,0.695
50,0.548,0.677
51,0.502,0.669
52,0.431,0.651
53,0.384,0.640
54,0.339,0.628
55,0.296,0.615
56,0.269,0.607
57,0.232,0.597
58,0.213,0.591
59,0.198,0.585
60,0.188,0.580
61,0.189,0.576
62,0.203,0.572
63,0.212,0.570
64,0.246,0.560
65,0.268,0.554
66,0.309,0.543
67,0.353,0.531
68,0.396,0.522
69,0.495,0.510
70,0.545,0.505
71,0.617,0.494
72,0.670,0.486
73,0.728,0.480
74,0.800,0.475
75,0.840,0.472
76,0.885,0.467
77,0.911,0.463
78,0.922,0.462
79,0.928,0.462
80,0.921,0.464
81,0.889,0.472
82,0.872,0.477
83,0.813,0.500
84,0.772,0.516
85,0.725,0.542
86,0.675,0.576
87,0.640,0.600
88,0.575,0.648
89,0.540,0.675
90,0.495,0.713
91,0.458,0.743
92,0.431,0.768
93,0.401,0.799
94,0.385,0.815
95,0.368,0.835
96,0.358,0.848
97,0.354,0.852
98,0.354,0.852
99,0.355,0.850
100,0.360,0.842
