Frame,x,y
1,0.376,0.872
2,0.376,0.876
3,0.376,0.878
4,0.376,0.878
5,0.378,0.869
6,0.382,0.841
7,0.385,0.806
8,0.386,0.787
9,0.389,0.772
10,0.394,0.720
11,0.396,0.695
12,0.405,0.633
13,0.412,0.591
14,0.420,0.538
15,0.427,0.490
16,0.433,0.448
17,0.441,0.397
18,0.445,0.367
19,0.452,0.324
20,0.459,0.287
21,0.463,0.265
22,0.465,0.253
23,0.470,0.247
24,0.476,0.242
25,0.483,0.245
26,0.496,0.258
27,0.505,0.268
28,0.530,0.304
29,0.542,0.322
30,0.572,0.371
31,0.592,0.404
32,0.625,0.457
33,0.674,0.531
34,0.721,0.595
35,0.746,0.629
36,0.763,0.651
37,0.802,0.694
38,0.822,0.715
39,0.843,0.741
40,0.856,0.759
41,0.851,0.770
42,0.840,0.777
43,0.819,0.779
44,0.780,0.776
45,0.752,0.773
46,0.684,0.762
47,0.583,0.741
48,0.525,0.729
49,0.493,0.722
50,0.443,0.710
51,0.393,0.698
52,0.349,0.685
53,0.296,0.670
54,0.264,0.660
55,0.216,0.648
56,0.193,0.641
57,0.167,0.632
58,0.149,0.626
59,0.141,0.620
60,0.150,0.612
61,0.168,0.607
62,0.177,0.604
63,0.188,0.601
64,0.234,0.594
65,0.257,0.590
66,0.316,0.581
67,0.356,0.574
68,0.432,0.565
69,0.510,0.557
70,0.573,0.551
71,0.647,0.545
72,0.695,0.541
73,0.782,0.536
74,0.864,0.529
75,0.910,0.525
76,0.936,0.523
77,0.958,0.522
78,0.975,0.522
79,0.975,0.523
80,0.960,0.526
81,0.946,0.530
82,0.896,0.548
83,0.871,0.557
84,0.814,0.586
85,0.775,0.606
86,0.726,0.641
87,0.659,0.696
88,0.598,0.748
89,0.566,0.776
90,0.545,0.795
91,0.502,0.832
92,0.481,0.852
93,0.450,0.873
94,0.430,0.886
95,0.413,0.897
96,0.400,0.905
97,0.393,0.907
98,0.390,0.906
99,0.388,0.905
100,0.392,0.900
