Frame,x,y
1,0.253,0.971
2,0.259,0.959
3,0.271,0.932
4,0.287,0.885
5,0.305,0.833
6,0.314,0.804
7,0.312,0.808
8,0.311,0.811
9,0.324,0.773
10,0.349,0.698
11,0.379,0.613
12,0.408,0.532
13,0.431,0.456
14,0.446,0.383
15,0.461,0.302
16,0.488,0.2
17,0.524,0.09
18,0.555,0.011
19,0.572,0.0
20,0.581,0.0
21,0.592,0.012
22,0.605,0.036
23,0.615,0.081
24,0.622,0.155
25,0.629,0.246
26,0.643,0.345
27,0.66,0.448
28,0.675,0.558
29,0.687,0.666
30,0.698,0.758
31,0.711,0.823
32,0.727,0.868
33,0.746,0.904
34,0.765,0.937
35,0.782,0.965
36,0.792,0.989
37,0.793,1.0
38,0.785,0.992
39,0.773,0.974
40,0.765,0.964
41,0.765,0.967
42,0.767,0.966
43,0.763,0.949
44,0.736,0.909
45,0.665,0.847
46,0.563,0.772
47,0.469,0.71
48,0.41,0.673
49,0.365,0.652
50,0.311,0.633
51,0.246,0.614
52,0.18,0.598
53,0.121,0.587
54,0.072,0.581
55,0.037,0.579
56,0.015,0.578
57,0.002,0.573
58,0.0,0.564
59,0.0,0.551
60,0.013,0.538
61,0.034,0.525
62,0.06,0.512
63,0.094,0.5
64,0.142,0.488
65,0.203,0.475
66,0.268,0.464
67,0.327,0.456
68,0.382,0.451
69,0.439,0.446
70,0.501,0.443
71,0.566,0.443
72,0.633,0.446
73,0.698,0.452
74,0.757,0.456
75,0.81,0.459
76,0.859,0.459
77,0.906,0.457
78,0.946,0.456
79,0.975,0.459
80,0.994,0.468
81,1.0,0.479
82,1.0,0.491
83,0.99,0.503
84,0.972,0.514
85,0.948,0.526
86,0.918,0.54
87,0.884,0.558
88,0.843,0.583
89,0.794,0.616
90,0.741,0.653
91,0.688,0.69
92,0.635,0.726
93,0.582,0.762
94,0.529,0.8
95,0.48,0.838
96,0.436,0.873
97,0.399,0.906
98,0.368,0.94
99,0.344,0.973
100,0.329,0.995
