Frame,x,y
1,0.063,0.993
2,0.08,0.997
3,0.107,1.0
4,0.139,1.0
5,0.175,0.994
6,0.215,0.978
7,0.262,0.953
8,0.31,0.925
9,0.357,0.894
10,0.409,0.855
11,0.461,0.81
12,0.515,0.755
13,0.578,0.677
14,0.611,0.64
15,0.605,0.655
16,0.637,0.564
17,0.693,0.407
18,0.707,0.323
19,0.702,0.271
20,0.698,0.21
21,0.682,0.154
22,0.658,0.11
23,0.631,0.076
24,0.601,0.047
25,0.567,0.024
26,0.529,0.006
27,0.487,0.0
28,0.442,0.0
29,0.391,0.007
30,0.338,0.023
31,0.287,0.046
32,0.234,0.075
33,0.183,0.107
34,0.137,0.142
35,0.097,0.187
36,0.063,0.243
37,0.038,0.304
38,0.019,0.366
39,0.003,0.428
40,-0.0,0.486
41,0.009,0.543
42,0.025,0.598
43,0.048,0.648
44,0.079,0.691
45,0.116,0.726
46,0.159,0.758
47,0.211,0.786
48,0.271,0.806
49,0.334,0.819
50,0.393,0.826
51,0.454,0.832
52,0.516,0.833
53,0.576,0.826
54,0.635,0.814
55,0.694,0.798
56,0.751,0.778
57,0.809,0.749
58,0.867,0.709
59,0.917,0.664
60,0.954,0.619
61,0.983,0.57
62,1.0,0.51
63,1.0,0.435
64,0.99,0.345
65,0.969,0.264
66,0.949,0.21
67,0.933,0.164
68,0.918,0.119
69,0.895,0.079
70,0.868,0.049
71,0.839,0.026
72,0.801,0.012
73,0.757,0.003
74,0.712,0.0
75,0.667,0.004
76,0.623,0.017
77,0.586,0.036
78,0.555,0.06
79,0.526,0.088
80,0.492,0.119
81,0.462,0.156
82,0.443,0.205
83,0.424,0.276
84,0.407,0.354
85,0.405,0.413
86,0.407,0.462
87,0.404,0.513
88,0.402,0.563
89,0.409,0.617
90,0.429,0.673
91,0.452,0.723
92,0.474,0.763
93,0.496,0.799
94,0.519,0.829
95,0.544,0.854
96,0.569,0.868
97,0.594,0.874
98,0.619,0.874
99,0.655,0.869
100,0.688,0.862
