Frame,x,y
1,0.0,0.852
2,0.008,0.856
3,0.022,0.861
4,0.038,0.866
5,0.056,0.869
6,0.079,0.869
7,0.107,0.867
8,0.141,0.863
9,0.179,0.855
10,0.221,0.844
11,0.27,0.832
12,0.324,0.819
13,0.38,0.804
14,0.435,0.786
15,0.486,0.762
16,0.533,0.73
17,0.577,0.69
18,0.616,0.643
19,0.648,0.591
20,0.67,0.539
21,0.682,0.487
22,0.684,0.428
23,0.68,0.363
24,0.669,0.298
25,0.651,0.237
26,0.623,0.18
27,0.584,0.131
28,0.534,0.089
29,0.475,0.053
30,0.413,0.023
31,0.354,0.002
32,0.304,0.0
33,0.258,0.003
34,0.213,0.024
35,0.17,0.05
36,0.131,0.083
37,0.1,0.131
38,0.08,0.192
39,0.07,0.258
40,0.067,0.322
41,0.067,0.382
42,0.067,0.439
43,0.07,0.493
44,0.08,0.546
45,0.1,0.599
46,0.132,0.648
47,0.177,0.692
48,0.23,0.731
49,0.289,0.768
50,0.351,0.803
51,0.414,0.836
52,0.483,0.86
53,0.555,0.876
54,0.627,0.888
55,0.693,0.898
56,0.752,0.906
57,0.804,0.908
58,0.852,0.9
59,0.897,0.882
60,0.936,0.857
61,0.966,0.824
62,0.984,0.783
63,0.995,0.733
64,1.0,0.674
65,0.999,0.616
66,0.992,0.56
67,0.981,0.507
68,0.965,0.453
69,0.943,0.4
70,0.913,0.349
71,0.876,0.304
72,0.833,0.263
73,0.787,0.228
74,0.74,0.201
75,0.691,0.185
76,0.643,0.18
77,0.597,0.186
78,0.557,0.207
79,0.523,0.242
80,0.496,0.283
81,0.476,0.329
82,0.459,0.377
83,0.445,0.427
84,0.433,0.474
85,0.423,0.521
86,0.42,0.571
87,0.423,0.624
88,0.434,0.679
89,0.451,0.736
90,0.476,0.79
91,0.503,0.84
92,0.532,0.883
93,0.566,0.921
94,0.604,0.953
95,0.647,0.977
96,0.692,0.993
97,0.738,1.0
98,0.79,1.0
99,0.849,0.991
100,0.893,0.98
