Frame,x,y
1,0.400,0.762
2,0.398,0.764
3,0.399,0.764
4,0.403,0.767
5,0.404,0.768
6,0.404,0.768
7,0.419,0.767
8,0.436,0.766
9,0.445,0.766
10,0.450,0.766
11,0.512,0.740
12,0.544,0.727
13,0.560,0.721
14,0.596,0.641
15,0.682,0.421
16,0.722,0.316
17,0.741,0.268
18,0.722,0.203
19,0.697,0.153
20,0.687,0.129
21,0.623,0.075
22,0.582,0.049
23,0.481,0.044
24,0.434,0.041
25,0.411,0.040
26,0.361,0.082
27,0.296,0.145
28,0.265,0.175
29,0.240,0.235
30,0.225,0.276
31,0.218,0.294
32,0.213,0.312
33,0.208,0.389
34,0.205,0.427
35,0.204,0.444
36,0.206,0.483
37,0.209,0.531
38,0.211,0.554
39,0.212,0.565
40,0.306,0.645
41,0.363,0.693
42,0.390,0.715
43,0.409,0.730
44,0.444,0.752
45,0.460,0.763
46,0.468,0.768
47,0.522,0.786
48,0.580,0.803
49,0.607,0.811
50,0.619,0.816
51,0.663,0.822
52,0.684,0.826
53,0.694,0.828
54,0.750,0.826
55,0.880,0.820
56,0.941,0.817
57,0.970,0.816
58,1.024,0.755
59,1.067,0.702
60,1.087,0.677
61,1.097,0.662
62,1.113,0.590
63,1.121,0.555
64,1.113,0.516
65,1.087,0.453
66,1.075,0.424
67,1.069,0.409
68,1.030,0.354
69,0.997,0.308
70,0.982,0.288
71,0.970,0.275
72,0.878,0.211
73,0.834,0.180
74,0.814,0.165
75,0.782,0.151
76,0.742,0.136
77,0.724,0.129
78,0.715,0.126
79,0.660,0.142
80,0.621,0.152
81,0.603,0.156
82,0.590,0.162
83,0.559,0.181
84,0.545,0.190
85,0.538,0.195
86,0.530,0.241
87,0.522,0.298
88,0.518,0.326
89,0.516,0.339
90,0.587,0.494
91,0.631,0.583
92,0.703,0.677
93,0.737,0.721
94,0.754,0.743
95,0.785,0.771
96,0.824,0.804
97,0.842,0.819
98,0.864,0.835
99,0.877,0.845
100,0.884,0.850
