Frame,x,y
1,0.108,0.927
2,0.115,0.929
3,0.134,0.934
4,0.167,0.94
5,0.207,0.942
6,0.249,0.935
7,0.291,0.915
8,0.336,0.888
9,0.386,0.858
10,0.438,0.822
11,0.492,0.778
12,0.548,0.726
13,0.602,0.673
14,0.649,0.619
15,0.684,0.563
16,0.706,0.502
17,0.715,0.435
18,0.717,0.368
19,0.716,0.302
20,0.716,0.238
21,0.716,0.181
22,0.707,0.132
23,0.677,0.084
24,0.637,0.044
25,0.595,0.016
26,0.55,0.003
27,0.505,0.0
28,0.463,0.004
29,0.42,0.016
30,0.374,0.034
31,0.324,0.06
32,0.269,0.094
33,0.212,0.139
34,0.161,0.187
35,0.122,0.235
36,0.095,0.285
37,0.073,0.338
38,0.048,0.392
39,0.024,0.447
40,0.005,0.501
41,0.0,0.554
42,0.003,0.608
43,0.014,0.659
44,0.029,0.705
45,0.049,0.749
46,0.077,0.795
47,0.109,0.839
48,0.15,0.88
49,0.207,0.918
50,0.268,0.95
51,0.323,0.974
52,0.382,0.991
53,0.442,1.0
54,0.495,1.0
55,0.545,0.998
56,0.593,0.988
57,0.642,0.969
58,0.692,0.939
59,0.745,0.898
60,0.797,0.851
61,0.849,0.802
62,0.902,0.752
63,0.944,0.7
64,0.971,0.645
65,0.987,0.59
66,0.994,0.532
67,0.998,0.469
68,1.0,0.405
69,1.0,0.346
70,0.99,0.295
71,0.966,0.25
72,0.931,0.21
73,0.89,0.176
74,0.843,0.152
75,0.789,0.14
76,0.729,0.136
77,0.666,0.138
78,0.602,0.153
79,0.539,0.179
80,0.481,0.213
81,0.436,0.254
82,0.403,0.3
83,0.372,0.35
84,0.339,0.401
85,0.307,0.45
86,0.278,0.496
87,0.261,0.545
88,0.262,0.601
89,0.27,0.66
90,0.277,0.715
91,0.28,0.757
92,0.285,0.788
93,0.297,0.815
94,0.32,0.844
95,0.353,0.875
96,0.391,0.896
97,0.421,0.91
98,0.467,0.919
99,0.605,0.927
100,0.756,0.932
