Frame,x,y
1,0.0,0.817
2,0.001,0.817
3,0.007,0.817
4,0.016,0.817
5,0.026,0.815
6,0.038,0.813
7,0.055,0.816
8,0.077,0.817
9,0.104,0.814
10,0.138,0.804
11,0.18,0.795
12,0.229,0.788
13,0.279,0.777
14,0.331,0.761
15,0.385,0.74
16,0.44,0.714
17,0.493,0.684
18,0.543,0.651
19,0.587,0.612
20,0.623,0.565
21,0.652,0.516
22,0.672,0.467
23,0.684,0.415
24,0.683,0.359
25,0.673,0.299
26,0.667,0.243
27,0.667,0.198
28,0.661,0.163
29,0.636,0.128
30,0.592,0.088
31,0.541,0.054
32,0.489,0.029
33,0.437,0.013
34,0.383,0.004
35,0.328,0.0
36,0.273,0.004
37,0.223,0.025
38,0.181,0.065
39,0.144,0.111
40,0.114,0.171
41,0.095,0.255
42,0.089,0.344
43,0.092,0.423
44,0.095,0.497
45,0.098,0.566
46,0.109,0.631
47,0.135,0.688
48,0.173,0.734
49,0.214,0.767
50,0.258,0.794
51,0.309,0.821
52,0.365,0.844
53,0.423,0.858
54,0.478,0.861
55,0.534,0.86
56,0.589,0.855
57,0.642,0.838
58,0.696,0.811
59,0.751,0.779
60,0.804,0.745
61,0.855,0.707
62,0.902,0.662
63,0.938,0.612
64,0.962,0.558
65,0.98,0.504
66,0.994,0.45
67,1.0,0.394
68,0.997,0.336
69,0.981,0.28
70,0.959,0.232
71,0.927,0.191
72,0.885,0.153
73,0.83,0.121
74,0.773,0.1
75,0.725,0.098
76,0.679,0.108
77,0.63,0.128
78,0.581,0.159
79,0.533,0.199
80,0.49,0.247
81,0.454,0.303
82,0.423,0.368
83,0.395,0.437
84,0.371,0.506
85,0.356,0.574
86,0.359,0.648
87,0.376,0.72
88,0.396,0.778
89,0.417,0.826
90,0.443,0.867
91,0.481,0.899
92,0.529,0.927
93,0.581,0.957
94,0.638,0.975
95,0.701,0.983
96,0.768,0.993
97,0.827,1.0
98,0.875,0.998
99,0.922,0.976
100,0.957,0.952
