Frame,x,y
1,0.430,0.868
2,0.443,0.866
3,0.451,0.865
4,0.471,0.857
5,0.497,0.846
6,0.515,0.836
7,0.555,0.802
8,0.579,0.782
9,0.613,0.739
10,0.645,0.696
11,0.665,0.659
12,0.686,0.594
13,0.696,0.561
14,0.706,0.504
15,0.713,0.458
16,0.711,0.415
17,0.697,0.357
18,0.689,0.325
19,0.665,0.290
20,0.647,0.266
21,0.624,0.247
22,0.592,0.230
23,0.574,0.220
24,0.533,0.223
25,0.507,0.225
26,0.477,0.233
27,0.446,0.244
28,0.427,0.253
29,0.395,0.279
30,0.377,0.294
31,0.356,0.323
32,0.337,0.352
33,0.325,0.377
34,0.310,0.428
35,0.302,0.453
36,0.300,0.499
37,0.300,0.537
38,0.305,0.573
39,0.321,0.627
40,0.329,0.655
41,0.356,0.705
42,0.376,0.739
43,0.405,0.772
44,0.447,0.809
45,0.470,0.830
46,0.537,0.855
47,0.577,0.870
48,0.639,0.881
49,0.710,0.890
50,0.759,0.894
51,0.863,0.890
52,0.919,0.889
53,0.985,0.873
54,1.043,0.855
55,1.081,0.835
56,1.122,0.786
57,1.142,0.761
58,1.157,0.709
59,1.168,0.665
60,1.171,0.621
61,1.168,0.554
62,1.166,0.520
63,1.151,0.459
64,1.141,0.416
65,1.126,0.377
66,1.105,0.335
67,1.094,0.312
68,1.056,0.276
69,1.033,0.254
70,0.994,0.237
71,0.949,0.223
72,0.920,0.216
73,0.864,0.212
74,0.833,0.211
75,0.793,0.219
76,0.758,0.229
77,0.731,0.240
78,0.688,0.266
79,0.667,0.279
80,0.630,0.314
81,0.601,0.343
82,0.577,0.373
83,0.546,0.423
84,0.530,0.449
85,0.511,0.509
86,0.497,0.552
87,0.492,0.595
88,0.492,0.647
89,0.492,0.676
90,0.505,0.727
91,0.513,0.757
92,0.531,0.791
93,0.552,0.825
94,0.568,0.845
95,0.606,0.867
96,0.626,0.880
97,0.663,0.891
98,0.698,0.898
99,0.724,0.903
100,0.762,0.908
