Frame,x,y
1,0.442,0.676
2,0.428,0.680
3,0.421,0.683
4,0.413,0.693
5,0.410,0.698
6,0.408,0.701
7,0.412,0.698
8,0.423,0.689
9,0.428,0.685
10,0.431,0.683
11,0.512,0.560
12,0.608,0.412
13,0.655,0.342
14,0.677,0.308
15,0.675,0.275
16,0.670,0.255
17,0.668,0.246
18,0.667,0.241
19,0.626,0.200
20,0.606,0.180
21,0.587,0.167
22,0.537,0.147
23,0.513,0.138
24,0.502,0.133
25,0.443,0.167
26,0.347,0.230
27,0.301,0.260
28,0.270,0.329
29,0.250,0.397
30,0.240,0.430
31,0.235,0.446
32,0.239,0.517
33,0.242,0.564
34,0.244,0.586
35,0.247,0.600
36,0.291,0.660
37,0.312,0.689
38,0.323,0.702
39,0.344,0.718
40,0.389,0.746
41,0.412,0.759
42,0.423,0.766
43,0.450,0.791
44,0.483,0.822
45,0.499,0.837
46,0.506,0.844
47,0.554,0.851
48,0.591,0.855
49,0.609,0.858
50,0.618,0.858
51,0.657,0.854
52,0.677,0.852
53,0.687,0.852
54,0.706,0.851
55,0.776,0.847
56,0.811,0.845
57,0.828,0.844
58,0.878,0.797
59,0.955,0.713
60,0.992,0.673
61,1.012,0.610
62,1.024,0.552
63,1.029,0.525
64,1.032,0.512
65,1.021,0.456
66,1.014,0.420
67,1.012,0.402
68,1.006,0.388
69,0.942,0.286
70,0.911,0.235
71,0.896,0.211
72,0.874,0.191
73,0.829,0.159
74,0.807,0.145
75,0.797,0.138
76,0.763,0.141
77,0.721,0.148
78,0.701,0.151
79,0.690,0.153
80,0.666,0.179
81,0.648,0.200
82,0.639,0.209
83,0.634,0.214
84,0.595,0.332
85,0.577,0.391
86,0.567,0.420
87,0.575,0.455
88,0.625,0.557
89,0.649,0.605
90,0.660,0.630
91,0.682,0.653
92,0.714,0.678
93,0.755,0.703
94,0.795,0.726
95,0.814,0.738
96,0.839,0.749
97,0.857,0.757
98,0.865,0.762
99,0.870,0.764
100,0.866,0.764
