Frame,x,y
1,0.276,0.742
2,0.264,0.747
3,0.270,0.743
4,0.288,0.735
5,0.296,0.732
6,0.303,0.729
7,0.323,0.727
8,0.333,0.726
9,0.336,0.726
10,0.341,0.738
11,0.342,0.743
12,0.342,0.746
13,0.510,0.482
14,0.602,0.338
15,0.643,0.275
16,0.636,0.221
17,0.622,0.186
18,0.611,0.166
19,0.596,0.138
20,0.589,0.127
21,0.584,0.122
22,0.531,0.122
23,0.507,0.122
24,0.497,0.122
25,0.399,0.136
26,0.346,0.143
27,0.323,0.147
28,0.280,0.164
29,0.249,0.178
30,0.236,0.185
31,0.208,0.217
32,0.173,0.262
33,0.160,0.280
34,0.151,0.307
35,0.144,0.369
36,0.140,0.395
37,0.138,0.412
38,0.143,0.488
39,0.145,0.521
40,0.146,0.535
41,0.192,0.610
42,0.216,0.648
43,0.226,0.665
44,0.274,0.737
45,0.312,0.790
46,0.360,0.822
47,0.453,0.857
48,0.493,0.873
49,0.519,0.878
50,0.620,0.878
51,0.665,0.878
52,0.685,0.878
53,0.782,0.861
54,0.830,0.852
55,0.852,0.849
56,0.888,0.788
57,0.911,0.744
58,0.920,0.727
59,0.939,0.687
60,0.959,0.643
61,0.967,0.625
62,0.973,0.594
63,0.981,0.535
64,0.984,0.509
65,0.982,0.491
66,0.970,0.432
67,0.963,0.407
68,0.960,0.396
69,0.910,0.329
70,0.885,0.297
71,0.856,0.241
72,0.831,0.185
73,0.821,0.163
74,0.792,0.154
75,0.737,0.151
76,0.657,0.161
77,0.611,0.169
78,0.578,0.182
79,0.542,0.201
80,0.527,0.210
81,0.514,0.221
82,0.476,0.266
83,0.459,0.285
84,0.452,0.294
85,0.459,0.354
86,0.463,0.381
87,0.464,0.392
88,0.505,0.446
89,0.530,0.477
90,0.541,0.491
91,0.628,0.570
92,0.717,0.649
93,0.749,0.679
94,0.785,0.703
95,0.831,0.730
96,0.850,0.742
97,0.864,0.748
98,0.896,0.756
99,0.910,0.759
100,0.916,0.760
