Frame,x,y
1,1.102,0.790
2,1.098,0.791
3,1.094,0.792
4,1.091,0.793
5,1.082,0.794
6,1.064,0.792
7,1.051,0.791
8,1.042,0.790
9,1.011,0.786
10,0.974,0.780
11,0.955,0.778
12,0.930,0.774
13,0.881,0.767
14,0.842,0.760
15,0.818,0.756
16,0.775,0.753
17,0.719,0.750
18,0.686,0.749
19,0.658,0.748
20,0.610,0.750
21,0.567,0.752
22,0.543,0.753
23,0.512,0.755
24,0.474,0.757
25,0.447,0.759
26,0.428,0.760
27,0.404,0.762
28,0.380,0.764
29,0.368,0.765
30,0.357,0.766
31,0.350,0.766
32,0.345,0.766
33,0.341,0.766
34,0.347,0.758
35,0.358,0.745
36,0.364,0.737
37,0.370,0.730
38,0.393,0.711
39,0.414,0.694
40,0.427,0.685
41,0.455,0.673
42,0.509,0.655
43,0.546,0.643
44,0.573,0.634
45,0.609,0.607
46,0.648,0.576
47,0.668,0.560
48,0.697,0.543
49,0.764,0.517
50,0.817,0.497
51,0.851,0.485
52,0.895,0.460
53,0.946,0.427
54,0.976,0.407
55,1.002,0.390
56,1.031,0.369
57,1.057,0.350
58,1.071,0.339
59,1.084,0.327
60,1.096,0.315
61,1.103,0.306
62,1.109,0.299
63,1.107,0.291
64,1.104,0.282
65,1.103,0.278
66,1.098,0.274
67,1.079,0.271
68,1.064,0.270
69,1.056,0.268
70,1.029,0.269
71,0.992,0.270
72,0.969,0.271
73,0.950,0.272
74,0.904,0.275
75,0.863,0.278
76,0.840,0.281
77,0.805,0.286
78,0.753,0.298
79,0.717,0.305
80,0.691,0.311
81,0.648,0.310
82,0.600,0.308
83,0.576,0.307
84,0.547,0.306
85,0.503,0.306
86,0.467,0.306
87,0.445,0.306
88,0.416,0.306
89,0.383,0.306
90,0.363,0.306
91,0.346,0.306
92,0.323,0.305
93,0.302,0.304
94,0.291,0.303
95,0.278,0.300
96,0.264,0.296
97,0.254,0.293
98,0.247,0.290
99,0.245,0.288
100,0.244,0.286
