Frame,x,y
1,1.134,0.760
2,1.130,0.760
3,1.126,0.760
4,1.124,0.760
5,1.118,0.760
6,1.104,0.759
7,1.093,0.758
8,1.086,0.758
9,1.066,0.753
10,1.036,0.745
11,1.016,0.739
12,1.001,0.735
13,0.967,0.737
14,0.927,0.740
15,0.906,0.741
16,0.886,0.742
17,0.846,0.740
18,0.810,0.738
19,0.790,0.737
20,0.763,0.736
21,0.721,0.736
22,0.689,0.736
23,0.668,0.736
24,0.638,0.737
25,0.601,0.738
26,0.576,0.739
27,0.557,0.740
28,0.529,0.741
29,0.501,0.742
30,0.485,0.742
31,0.470,0.742
32,0.451,0.743
33,0.434,0.744
34,0.424,0.745
35,0.416,0.746
36,0.409,0.745
37,0.404,0.744
38,0.401,0.744
39,0.403,0.741
40,0.409,0.737
41,0.412,0.734
42,0.414,0.732
43,0.428,0.723
44,0.442,0.714
45,0.450,0.710
46,0.460,0.704
47,0.485,0.690
48,0.506,0.678
49,0.517,0.670
50,0.538,0.655
51,0.572,0.631
52,0.596,0.613
53,0.613,0.602
54,0.631,0.573
55,0.651,0.536
56,0.662,0.515
57,0.672,0.497
58,0.740,0.460
59,0.807,0.424
60,0.843,0.405
61,0.877,0.386
62,0.909,0.368
63,0.936,0.353
64,0.952,0.343
65,0.967,0.334
66,0.982,0.327
67,0.993,0.321
68,1.000,0.317
69,1.004,0.312
70,1.006,0.307
71,1.007,0.304
72,1.008,0.302
73,0.997,0.300
74,0.987,0.298
75,0.982,0.297
76,0.950,0.298
77,0.849,0.307
78,0.769,0.314
79,0.719,0.318
80,0.661,0.320
81,0.598,0.320
82,0.556,0.320
83,0.524,0.320
84,0.482,0.323
85,0.437,0.326
86,0.413,0.327
87,0.389,0.328
88,0.354,0.327
89,0.322,0.326
90,0.304,0.325
91,0.284,0.324
92,0.260,0.323
93,0.242,0.321
94,0.231,0.320
95,0.218,0.319
96,0.205,0.318
97,0.197,0.318
98,0.191,0.318
99,0.187,0.317
100,0.184,0.316
