Frame,x,y
1,0.911,0.943
2,0.897,0.946
3,0.878,0.949
4,0.853,0.952
5,0.824,0.955
6,0.791,0.957
7,0.754,0.957
8,0.715,0.956
9,0.673,0.954
10,0.627,0.952
11,0.577,0.952
12,0.524,0.953
13,0.467,0.957
14,0.408,0.962
15,0.348,0.969
16,0.29,0.976
17,0.235,0.983
18,0.185,0.989
19,0.141,0.992
20,0.104,0.995
21,0.072,0.997
22,0.047,0.999
23,0.027,1.0
24,0.013,1.0
25,0.004,1.0
26,-0.0,1.0
27,0.0,1.0
28,0.0,1.0
29,0.001,0.998
30,0.005,0.993
31,0.009,0.987
32,0.013,0.979
33,0.018,0.969
34,0.022,0.957
35,0.026,0.944
36,0.031,0.929
37,0.035,0.912
38,0.041,0.895
39,0.049,0.877
40,0.058,0.857
41,0.07,0.837
42,0.085,0.815
43,0.105,0.791
44,0.131,0.765
45,0.164,0.735
46,0.204,0.702
47,0.246,0.669
48,0.287,0.638
49,0.322,0.612
50,0.345,0.596
51,0.353,0.591
52,0.346,0.597
53,0.334,0.606
54,0.325,0.612
55,0.328,0.61
56,0.351,0.592
57,0.4,0.554
58,0.468,0.501
59,0.548,0.44
60,0.63,0.377
61,0.705,0.319
62,0.766,0.273
63,0.809,0.24
64,0.839,0.217
65,0.859,0.201
66,0.874,0.188
67,0.889,0.175
68,0.906,0.159
69,0.925,0.141
70,0.945,0.121
71,0.964,0.102
72,0.98,0.084
73,0.993,0.069
74,1.0,0.057
75,1.0,0.047
76,1.0,0.039
77,1.0,0.033
78,1.0,0.028
79,0.992,0.023
80,0.982,0.019
81,0.968,0.014
82,0.95,0.01
83,0.929,0.007
84,0.902,0.003
85,0.871,0.0
86,0.837,0.0
87,0.801,0.0
88,0.763,0.0
89,0.724,0.0
90,0.685,0.004
91,0.646,0.01
92,0.605,0.017
93,0.562,0.024
94,0.514,0.03
95,0.462,0.035
96,0.407,0.039
97,0.352,0.041
98,0.301,0.042
99,0.258,0.043
100,0.227,0.043
