Frame,x,y
1,1.140,0.800
2,1.128,0.798
3,1.117,0.796
4,1.112,0.795
5,1.101,0.793
6,1.076,0.791
7,1.055,0.790
8,1.042,0.789
9,1.012,0.786
10,0.967,0.781
11,0.937,0.779
12,0.915,0.776
13,0.868,0.773
14,0.814,0.770
15,0.785,0.768
16,0.757,0.766
17,0.701,0.767
18,0.651,0.768
19,0.623,0.769
20,0.590,0.771
21,0.545,0.773
22,0.510,0.774
23,0.487,0.776
24,0.459,0.775
25,0.427,0.774
26,0.406,0.774
27,0.390,0.774
28,0.378,0.773
29,0.366,0.772
30,0.360,0.772
31,0.355,0.771
32,0.360,0.762
33,0.365,0.755
34,0.368,0.751
35,0.376,0.742
36,0.394,0.727
37,0.406,0.716
38,0.415,0.709
39,0.441,0.694
40,0.478,0.676
41,0.500,0.665
42,0.518,0.655
43,0.562,0.630
44,0.607,0.604
45,0.630,0.591
46,0.659,0.576
47,0.709,0.554
48,0.751,0.535
49,0.776,0.524
50,0.808,0.505
51,0.848,0.477
52,0.878,0.456
53,0.898,0.442
54,0.926,0.420
55,0.957,0.394
56,0.974,0.379
57,0.989,0.366
58,1.006,0.350
59,1.023,0.333
60,1.031,0.325
61,1.039,0.316
62,1.043,0.306
63,1.047,0.298
64,1.049,0.294
65,1.046,0.291
66,1.039,0.289
67,1.034,0.287
68,1.031,0.286
69,1.015,0.287
70,0.994,0.288
71,0.983,0.289
72,0.971,0.290
73,0.941,0.293
74,0.914,0.296
75,0.899,0.297
76,0.876,0.299
77,0.836,0.303
78,0.804,0.307
79,0.783,0.309
80,0.748,0.312
81,0.699,0.315
82,0.668,0.317
83,0.644,0.320
84,0.601,0.318
85,0.553,0.316
86,0.527,0.315
87,0.501,0.314
88,0.460,0.313
89,0.424,0.312
90,0.403,0.311
91,0.379,0.309
92,0.347,0.306
93,0.322,0.303
94,0.306,0.302
95,0.288,0.300
96,0.269,0.297
97,0.257,0.295
98,0.247,0.294
99,0.244,0.296
100,0.242,0.298
