Frame,x,y
1,0.938,0.952
2,0.919,0.953
3,0.893,0.954
4,0.861,0.954
5,0.826,0.954
6,0.79,0.952
7,0.754,0.95
8,0.72,0.946
9,0.688,0.942
10,0.658,0.94
11,0.63,0.941
12,0.605,0.945
13,0.581,0.952
14,0.555,0.962
15,0.526,0.972
16,0.491,0.983
17,0.447,0.992
18,0.394,0.999
19,0.339,1.0
20,0.284,1.0
21,0.236,1.0
22,0.199,0.999
23,0.176,0.99
24,0.166,0.978
25,0.164,0.964
26,0.168,0.949
27,0.176,0.932
28,0.183,0.915
29,0.191,0.898
30,0.2,0.881
31,0.208,0.863
32,0.218,0.846
33,0.229,0.828
34,0.242,0.81
35,0.257,0.79
36,0.276,0.768
37,0.299,0.743
38,0.326,0.715
39,0.357,0.684
40,0.388,0.654
41,0.416,0.627
42,0.437,0.607
43,0.448,0.596
44,0.449,0.594
45,0.444,0.598
46,0.439,0.603
47,0.438,0.604
48,0.448,0.597
49,0.47,0.578
50,0.502,0.55
51,0.541,0.516
52,0.582,0.479
53,0.622,0.443
54,0.657,0.409
55,0.688,0.378
56,0.716,0.349
57,0.742,0.321
58,0.767,0.294
59,0.793,0.268
60,0.819,0.241
61,0.845,0.214
62,0.871,0.189
63,0.895,0.165
64,0.917,0.143
65,0.936,0.123
66,0.953,0.104
67,0.967,0.088
68,0.977,0.073
69,0.985,0.06
70,0.989,0.048
71,0.991,0.037
72,0.993,0.027
73,0.996,0.019
74,1.0,0.011
75,1.0,0.003
76,1.0,0.0
77,1.0,0.0
78,0.993,0.0
79,0.959,0.0
80,0.904,0.008
81,0.832,0.022
82,0.749,0.038
83,0.664,0.056
84,0.584,0.073
85,0.515,0.088
86,0.46,0.102
87,0.414,0.113
88,0.376,0.122
89,0.343,0.129
90,0.312,0.134
91,0.281,0.138
92,0.249,0.14
93,0.217,0.142
94,0.183,0.143
95,0.149,0.143
96,0.113,0.143
97,0.078,0.143
98,0.046,0.143
99,0.019,0.143
100,-0.0,0.143
