Frame,x,y
1,0.616,0.334
2,0.614,0.332
3,0.614,0.330
4,0.609,0.320
5,0.604,0.310
6,0.595,0.297
7,0.582,0.279
8,0.572,0.266
9,0.547,0.245
10,0.506,0.224
11,0.483,0.213
12,0.447,0.202
13,0.419,0.195
14,0.389,0.195
15,0.357,0.199
16,0.340,0.200
17,0.328,0.202
18,0.298,0.210
19,0.283,0.213
20,0.259,0.227
21,0.242,0.238
22,0.228,0.254
23,0.214,0.281
24,0.205,0.312
25,0.200,0.332
26,0.196,0.371
27,0.194,0.391
28,0.198,0.429
29,0.201,0.457
30,0.203,0.472
31,0.210,0.493
32,0.222,0.523
33,0.232,0.543
34,0.258,0.580
35,0.272,0.598
36,0.303,0.629
37,0.345,0.665
38,0.377,0.690
39,0.408,0.710
40,0.442,0.730
41,0.465,0.744
42,0.505,0.766
43,0.524,0.777
44,0.535,0.783
45,0.558,0.799
46,0.576,0.811
47,0.594,0.824
48,0.614,0.837
49,0.627,0.844
50,0.641,0.845
51,0.653,0.835
52,0.659,0.829
53,0.667,0.815
54,0.672,0.805
55,0.680,0.789
56,0.691,0.769
57,0.697,0.759
58,0.702,0.752
59,0.717,0.731
60,0.726,0.720
61,0.754,0.692
62,0.775,0.671
63,0.808,0.646
64,0.861,0.606
65,0.912,0.566
66,0.944,0.540
67,0.986,0.494
68,1.007,0.471
69,1.027,0.420
70,1.038,0.384
71,1.045,0.364
72,1.046,0.335
73,1.043,0.295
74,1.038,0.269
75,1.018,0.231
76,1.007,0.212
77,0.978,0.188
78,0.933,0.170
79,0.899,0.159
80,0.864,0.154
81,0.826,0.154
82,0.800,0.157
83,0.763,0.170
84,0.743,0.178
85,0.734,0.181
86,0.714,0.197
87,0.698,0.210
88,0.683,0.228
89,0.669,0.249
90,0.659,0.266
91,0.649,0.292
92,0.644,0.315
93,0.642,0.328
94,0.642,0.339
95,0.642,0.346
96,0.642,0.349
97,0.642,0.351
98,0.642,0.352
99,0.642,0.352
100,0.642,0.348
