Frame,x,y
1,0.614,0.382
2,0.614,0.380
3,0.614,0.380
4,0.611,0.376
5,0.604,0.364
6,0.599,0.358
7,0.587,0.346
8,0.575,0.335
9,0.566,0.327
10,0.543,0.315
11,0.530,0.307
12,0.511,0.296
13,0.484,0.279
14,0.469,0.270
15,0.442,0.261
16,0.419,0.254
17,0.401,0.250
18,0.371,0.254
19,0.353,0.255
20,0.332,0.261
21,0.307,0.269
22,0.294,0.273
23,0.271,0.286
24,0.253,0.296
25,0.240,0.309
26,0.223,0.336
27,0.214,0.351
28,0.206,0.376
29,0.201,0.405
30,0.198,0.421
31,0.205,0.454
32,0.210,0.477
33,0.219,0.499
34,0.240,0.532
35,0.251,0.549
36,0.273,0.574
37,0.295,0.597
38,0.309,0.613
39,0.344,0.642
40,0.367,0.660
41,0.391,0.678
42,0.421,0.703
43,0.438,0.715
44,0.470,0.739
45,0.498,0.760
46,0.518,0.775
47,0.553,0.796
48,0.573,0.808
49,0.595,0.821
50,0.620,0.835
51,0.634,0.843
52,0.649,0.852
53,0.660,0.858
54,0.667,0.862
55,0.670,0.860
56,0.671,0.860
57,0.674,0.855
58,0.676,0.847
59,0.678,0.842
60,0.685,0.828
61,0.691,0.817
62,0.699,0.805
63,0.717,0.779
64,0.727,0.766
65,0.746,0.744
66,0.766,0.720
67,0.778,0.706
68,0.816,0.673
69,0.841,0.651
70,0.867,0.625
71,0.901,0.583
72,0.917,0.562
73,0.941,0.521
74,0.961,0.482
75,0.975,0.456
76,0.985,0.411
77,0.991,0.383
78,0.990,0.352
79,0.981,0.314
80,0.977,0.294
81,0.957,0.268
82,0.938,0.247
83,0.923,0.234
84,0.891,0.224
85,0.872,0.218
86,0.844,0.218
87,0.810,0.222
88,0.790,0.224
89,0.759,0.237
90,0.735,0.248
91,0.715,0.259
92,0.688,0.280
93,0.673,0.292
94,0.659,0.306
95,0.646,0.321
96,0.638,0.330
97,0.631,0.343
98,0.626,0.353
99,0.624,0.360
100,0.622,0.366
