Frame,x,y
1,0.455,0.412
2,0.464,0.41
3,0.472,0.4
4,0.471,0.372
5,0.458,0.324
6,0.441,0.275
7,0.43,0.248
8,0.431,0.249
9,0.434,0.257
10,0.428,0.243
11,0.404,0.195
12,0.365,0.133
13,0.314,0.076
14,0.259,0.037
15,0.216,0.013
16,0.2,0.003
17,0.208,0.002
18,0.212,0.005
19,0.182,0.007
20,0.122,0.006
21,0.064,0.002
22,0.037,0.0
23,0.041,0.0
24,0.049,0.0
25,0.04,0.014
26,0.017,0.049
27,0.001,0.105
28,0.007,0.182
29,0.028,0.261
30,0.048,0.316
31,0.051,0.324
32,0.046,0.312
33,0.049,0.318
34,0.072,0.372
35,0.111,0.46
36,0.157,0.555
37,0.201,0.638
38,0.246,0.712
39,0.292,0.786
40,0.339,0.863
41,0.379,0.929
42,0.401,0.968
43,0.405,0.973
44,0.4,0.965
45,0.399,0.964
46,0.41,0.978
47,0.431,0.995
48,0.46,1.0
49,0.491,0.991
50,0.514,0.978
51,0.52,0.975
52,0.513,0.98
53,0.513,0.98
54,0.539,0.962
55,0.584,0.931
56,0.626,0.905
57,0.64,0.898
58,0.634,0.904
59,0.632,0.904
60,0.654,0.877
61,0.701,0.823
62,0.762,0.75
63,0.827,0.667
64,0.883,0.593
65,0.918,0.545
66,0.925,0.539
67,0.918,0.549
68,0.919,0.543
69,0.943,0.497
70,0.977,0.424
71,1.0,0.348
72,1.0,0.284
73,0.99,0.234
74,0.96,0.192
75,0.922,0.157
76,0.89,0.131
77,0.877,0.116
78,0.883,0.112
79,0.887,0.115
80,0.865,0.122
81,0.816,0.128
82,0.765,0.132
83,0.742,0.129
84,0.748,0.124
85,0.753,0.125
86,0.73,0.144
87,0.677,0.181
88,0.614,0.234
89,0.561,0.298
90,0.525,0.361
91,0.506,0.406
92,0.502,0.417
93,0.506,0.409
94,0.505,0.409
95,0.492,0.44
96,0.47,0.495
97,0.449,0.552
98,0.436,0.593
99,0.432,0.619
100,0.431,0.631
