Frame,x,y
1,0.568,0.274
2,0.568,0.273
3,0.568,0.271
4,0.568,0.270
5,0.568,0.270
6,0.567,0.261
7,0.563,0.237
8,0.561,0.223
9,0.560,0.212
10,0.558,0.206
11,0.558,0.202
12,0.544,0.195
13,0.460,0.167
14,0.402,0.147
15,0.362,0.133
16,0.342,0.126
17,0.327,0.120
18,0.316,0.116
19,0.299,0.140
20,0.287,0.160
21,0.279,0.173
22,0.275,0.180
23,0.271,0.185
24,0.269,0.187
25,0.263,0.221
26,0.257,0.257
27,0.253,0.278
28,0.251,0.291
29,0.250,0.301
30,0.249,0.306
31,0.262,0.346
32,0.285,0.406
33,0.296,0.437
34,0.305,0.460
35,0.312,0.476
36,0.315,0.484
37,0.334,0.523
38,0.377,0.606
39,0.401,0.652
40,0.419,0.687
41,0.430,0.707
42,0.436,0.720
43,0.449,0.743
44,0.486,0.809
45,0.511,0.853
46,0.529,0.884
47,0.538,0.901
48,0.545,0.913
49,0.551,0.920
50,0.562,0.923
51,0.571,0.925
52,0.576,0.926
53,0.578,0.926
54,0.581,0.926
55,0.582,0.926
56,0.638,0.828
57,0.692,0.732
58,0.724,0.675
59,0.744,0.640
60,0.758,0.615
61,0.765,0.601
62,0.790,0.550
63,0.820,0.486
64,0.835,0.452
65,0.846,0.428
66,0.854,0.412
67,0.858,0.403
68,0.859,0.367
69,0.856,0.304
70,0.855,0.271
71,0.853,0.246
72,0.852,0.230
73,0.852,0.221
74,0.843,0.205
75,0.813,0.169
76,0.794,0.146
77,0.780,0.130
78,0.773,0.121
79,0.767,0.115
80,0.760,0.110
81,0.724,0.110
82,0.698,0.110
83,0.680,0.110
84,0.671,0.110
85,0.664,0.110
86,0.658,0.110
87,0.639,0.136
88,0.622,0.159
89,0.612,0.174
90,0.606,0.182
91,0.601,0.189
92,0.599,0.193
93,0.593,0.218
94,0.588,0.247
95,0.585,0.262
96,0.583,0.273
97,0.582,0.280
98,0.581,0.284
99,0.579,0.289
100,0.578,0.294
