Frame,x,y
1,0.626,0.340
2,0.626,0.340
3,0.622,0.338
4,0.618,0.335
5,0.613,0.331
6,0.602,0.316
7,0.596,0.308
8,0.580,0.291
9,0.565,0.275
10,0.552,0.264
11,0.527,0.244
12,0.514,0.235
13,0.487,0.219
14,0.451,0.205
15,0.414,0.195
16,0.393,0.188
17,0.383,0.185
18,0.360,0.192
19,0.337,0.200
20,0.321,0.209
21,0.293,0.231
22,0.278,0.243
23,0.256,0.268
24,0.236,0.293
25,0.223,0.314
26,0.205,0.353
27,0.197,0.375
28,0.194,0.409
29,0.202,0.449
30,0.220,0.486
31,0.229,0.506
32,0.234,0.517
33,0.255,0.536
34,0.278,0.555
35,0.297,0.570
36,0.336,0.598
37,0.357,0.612
38,0.393,0.633
39,0.429,0.653
40,0.454,0.668
41,0.494,0.697
42,0.517,0.713
43,0.552,0.741
44,0.596,0.776
45,0.637,0.810
46,0.659,0.828
47,0.672,0.838
48,0.691,0.851
49,0.710,0.862
50,0.722,0.868
51,0.738,0.870
52,0.747,0.870
53,0.754,0.864
54,0.759,0.856
55,0.763,0.851
56,0.767,0.838
57,0.771,0.831
58,0.775,0.819
59,0.782,0.804
60,0.792,0.787
61,0.797,0.779
62,0.801,0.774
63,0.811,0.763
64,0.825,0.751
65,0.834,0.742
66,0.860,0.718
67,0.875,0.703
68,0.898,0.679
69,0.923,0.653
70,0.940,0.635
71,0.972,0.597
72,0.991,0.574
73,1.011,0.543
74,1.030,0.496
75,1.042,0.436
76,1.049,0.406
77,1.053,0.387
78,1.044,0.354
79,1.029,0.315
80,1.018,0.292
81,0.988,0.250
82,0.971,0.225
83,0.942,0.202
84,0.908,0.180
85,0.886,0.168
86,0.843,0.160
87,0.816,0.154
88,0.782,0.160
89,0.736,0.180
90,0.685,0.214
91,0.660,0.232
92,0.644,0.242
93,0.627,0.258
94,0.609,0.279
95,0.598,0.290
96,0.592,0.305
97,0.588,0.313
98,0.585,0.317
99,0.584,0.318
100,0.584,0.320
