Frame,x,y
1,0.628,0.384
2,0.628,0.384
3,0.621,0.371
4,0.616,0.361
5,0.607,0.345
6,0.598,0.325
7,0.593,0.315
8,0.589,0.308
9,0.573,0.291
10,0.564,0.282
11,0.543,0.269
12,0.511,0.254
13,0.483,0.243
14,0.459,0.237
15,0.429,0.236
16,0.411,0.236
17,0.381,0.249
18,0.366,0.256
19,0.343,0.268
20,0.324,0.278
21,0.313,0.283
22,0.303,0.291
23,0.285,0.307
24,0.274,0.316
25,0.259,0.345
26,0.247,0.384
27,0.240,0.412
28,0.239,0.438
29,0.241,0.464
30,0.245,0.482
31,0.258,0.507
32,0.265,0.519
33,0.290,0.542
34,0.305,0.557
35,0.314,0.566
36,0.330,0.578
37,0.352,0.593
38,0.367,0.603
39,0.398,0.622
40,0.435,0.647
41,0.455,0.660
42,0.485,0.679
43,0.510,0.694
44,0.532,0.708
45,0.558,0.725
46,0.572,0.736
47,0.593,0.753
48,0.604,0.762
49,0.610,0.767
50,0.617,0.774
51,0.622,0.781
52,0.625,0.786
53,0.627,0.792
54,0.630,0.794
55,0.632,0.794
56,0.635,0.792
57,0.637,0.791
58,0.640,0.787
59,0.643,0.783
60,0.647,0.778
61,0.657,0.765
62,0.662,0.758
63,0.665,0.755
64,0.685,0.737
65,0.700,0.723
66,0.724,0.703
67,0.766,0.671
68,0.817,0.638
69,0.847,0.616
70,0.887,0.569
71,0.909,0.545
72,0.934,0.502
73,0.952,0.469
74,0.962,0.431
75,0.970,0.388
76,0.974,0.364
77,0.976,0.351
78,0.964,0.313
79,0.957,0.291
80,0.938,0.266
81,0.905,0.241
82,0.874,0.224
83,0.849,0.215
84,0.812,0.212
85,0.793,0.210
86,0.755,0.225
87,0.732,0.235
88,0.701,0.256
89,0.672,0.277
90,0.656,0.289
91,0.644,0.298
92,0.625,0.317
93,0.615,0.325
94,0.605,0.346
95,0.599,0.369
96,0.597,0.385
97,0.597,0.397
98,0.598,0.406
99,0.598,0.410
100,0.600,0.410
