Frame,x,y
1,0.622,0.360
2,0.622,0.360
3,0.619,0.354
4,0.609,0.338
5,0.601,0.324
6,0.589,0.309
7,0.573,0.293
8,0.565,0.285
9,0.559,0.279
10,0.536,0.262
11,0.523,0.252
12,0.496,0.237
13,0.474,0.225
14,0.450,0.217
15,0.423,0.211
16,0.403,0.210
17,0.371,0.221
18,0.333,0.239
19,0.312,0.248
20,0.286,0.267
21,0.267,0.281
22,0.256,0.289
23,0.247,0.302
24,0.237,0.325
25,0.231,0.339
26,0.226,0.371
27,0.224,0.387
28,0.225,0.419
29,0.226,0.442
30,0.232,0.471
31,0.247,0.514
32,0.267,0.557
33,0.279,0.583
34,0.302,0.620
35,0.314,0.638
36,0.321,0.648
37,0.344,0.669
38,0.364,0.688
39,0.387,0.705
40,0.415,0.721
41,0.436,0.731
42,0.469,0.750
43,0.486,0.761
44,0.516,0.781
45,0.549,0.810
46,0.572,0.832
47,0.589,0.849
48,0.605,0.865
49,0.613,0.873
50,0.618,0.878
51,0.626,0.886
52,0.629,0.889
53,0.634,0.889
54,0.637,0.887
55,0.641,0.882
56,0.645,0.877
57,0.651,0.871
58,0.662,0.857
59,0.685,0.833
60,0.698,0.820
61,0.728,0.799
62,0.749,0.784
63,0.761,0.775
64,0.780,0.762
65,0.809,0.741
66,0.830,0.725
67,0.872,0.686
68,0.893,0.667
69,0.940,0.616
70,0.973,0.580
71,1.008,0.531
72,1.039,0.454
73,1.055,0.376
74,1.062,0.327
75,1.054,0.265
76,1.050,0.233
77,1.048,0.216
78,1.025,0.185
79,1.004,0.161
80,0.976,0.143
81,0.943,0.126
82,0.919,0.117
83,0.876,0.114
84,0.854,0.112
85,0.808,0.132
86,0.762,0.164
87,0.731,0.188
88,0.704,0.215
89,0.678,0.245
90,0.664,0.262
91,0.657,0.272
92,0.644,0.291
93,0.637,0.300
94,0.629,0.308
95,0.624,0.312
96,0.620,0.314
97,0.617,0.314
98,0.616,0.313
99,0.616,0.309
100,0.618,0.304
