Frame,x,y
1,0.004,0.385
2,0.004,0.384
3,0.004,0.382
4,0.004,0.381
5,0.004,0.381
6,0.004,0.381
7,0.004,0.383
8,0.004,0.386
9,0.004,0.389
10,0.004,0.393
11,0.004,0.396
12,0.005,0.398
13,0.005,0.399
14,0.005,0.398
15,0.004,0.395
16,0.002,0.389
17,-0.0,0.386
18,0.0,0.389
19,0.0,0.403
20,0.001,0.435
21,0.006,0.485
22,0.014,0.549
23,0.022,0.62
24,0.03,0.691
25,0.036,0.757
26,0.04,0.813
27,0.042,0.861
28,0.043,0.901
29,0.042,0.934
30,0.041,0.96
31,0.04,0.98
32,0.038,0.993
33,0.038,0.999
34,0.038,0.996
35,0.04,0.985
36,0.043,0.966
37,0.047,0.943
38,0.053,0.915
39,0.059,0.885
40,0.066,0.855
41,0.073,0.824
42,0.082,0.794
43,0.093,0.764
44,0.105,0.736
45,0.12,0.71
46,0.136,0.687
47,0.153,0.666
48,0.171,0.648
49,0.191,0.634
50,0.211,0.625
51,0.231,0.623
52,0.251,0.629
53,0.271,0.645
54,0.29,0.672
55,0.307,0.708
56,0.322,0.75
57,0.334,0.796
58,0.343,0.844
59,0.349,0.89
60,0.353,0.933
61,0.354,0.969
62,0.355,0.995
63,0.355,1.0
64,0.356,1.0
65,0.357,1.0
66,0.359,0.989
67,0.362,0.973
68,0.366,0.956
69,0.374,0.934
70,0.386,0.906
71,0.405,0.868
72,0.432,0.815
73,0.466,0.751
74,0.503,0.684
75,0.535,0.624
76,0.557,0.584
77,0.563,0.572
78,0.557,0.584
79,0.547,0.601
80,0.544,0.606
81,0.558,0.582
82,0.597,0.514
83,0.657,0.411
84,0.725,0.295
85,0.793,0.183
86,0.849,0.096
87,0.887,0.045
88,0.91,0.022
89,0.923,0.019
90,0.932,0.024
91,0.94,0.028
92,0.95,0.025
93,0.961,0.018
94,0.973,0.009
95,0.983,0.002
96,0.99,0.0
97,0.995,0.0
98,0.998,0.0
99,0.999,0.0
100,1.0,-0.0
