Frame,x,y
1,0.009,0.1
2,0.008,0.099
3,0.006,0.096
4,0.005,0.094
5,0.003,0.092
6,0.002,0.09
7,0.001,0.089
8,0.0,0.088
9,0.0,0.088
10,0.0,0.089
11,0.001,0.091
12,0.002,0.095
13,0.003,0.101
14,0.004,0.11
15,0.005,0.123
16,0.007,0.142
17,0.009,0.17
18,0.013,0.207
19,0.017,0.25
20,0.024,0.299
21,0.033,0.352
22,0.044,0.406
23,0.058,0.464
24,0.072,0.528
25,0.087,0.6
26,0.101,0.679
27,0.114,0.76
28,0.126,0.834
29,0.137,0.897
30,0.145,0.943
31,0.151,0.974
32,0.155,0.989
33,0.158,0.991
34,0.159,0.98
35,0.16,0.957
36,0.16,0.924
37,0.16,0.88
38,0.161,0.829
39,0.163,0.773
40,0.164,0.716
41,0.166,0.66
42,0.168,0.609
43,0.171,0.561
44,0.177,0.517
45,0.187,0.476
46,0.201,0.439
47,0.218,0.406
48,0.237,0.377
49,0.258,0.353
50,0.281,0.336
51,0.304,0.326
52,0.328,0.324
53,0.351,0.331
54,0.374,0.348
55,0.396,0.377
56,0.417,0.416
57,0.435,0.467
58,0.452,0.528
59,0.466,0.593
60,0.477,0.66
61,0.486,0.723
62,0.493,0.781
63,0.497,0.832
64,0.5,0.875
65,0.502,0.911
66,0.503,0.939
67,0.503,0.96
68,0.502,0.977
69,0.5,0.989
70,0.497,0.998
71,0.494,1.0
72,0.491,1.0
73,0.488,0.994
74,0.484,0.981
75,0.482,0.963
76,0.481,0.941
77,0.482,0.915
78,0.485,0.885
79,0.491,0.849
80,0.502,0.807
81,0.516,0.756
82,0.533,0.698
83,0.553,0.636
84,0.575,0.573
85,0.596,0.511
86,0.619,0.449
87,0.645,0.387
88,0.674,0.322
89,0.709,0.255
90,0.747,0.188
91,0.786,0.127
92,0.823,0.076
93,0.857,0.041
94,0.886,0.018
95,0.912,0.006
96,0.936,0.0
97,0.957,0.0
98,0.976,-0.0
99,0.99,0.002
100,1.0,0.004
