Frame,x,y
1,0.004,0.525
2,0.003,0.525
3,0.002,0.525
4,0.001,0.525
5,-0.0,0.525
6,-0.0,0.525
7,-0.0,0.525
8,-0.0,0.525
9,-0.0,0.526
10,-0.0,0.527
11,-0.0,0.528
12,0.0,0.529
13,0.001,0.529
14,0.002,0.529
15,0.003,0.529
16,0.004,0.529
17,0.004,0.53
18,0.004,0.532
19,0.004,0.534
20,0.005,0.535
21,0.006,0.535
22,0.007,0.535
23,0.008,0.534
24,0.008,0.533
25,0.008,0.531
26,0.008,0.53
27,0.008,0.529
28,0.008,0.529
29,0.008,0.531
30,0.008,0.533
31,0.008,0.536
32,0.007,0.541
33,0.006,0.549
34,0.004,0.561
35,0.002,0.578
36,0.0,0.601
37,-0.0,0.627
38,0.001,0.656
39,0.004,0.688
40,0.009,0.72
41,0.017,0.752
42,0.027,0.782
43,0.038,0.808
44,0.048,0.829
45,0.055,0.843
46,0.057,0.848
47,0.055,0.847
48,0.054,0.844
49,0.056,0.843
50,0.062,0.844
51,0.07,0.845
52,0.077,0.841
53,0.082,0.832
54,0.085,0.815
55,0.087,0.793
56,0.091,0.767
57,0.097,0.739
58,0.106,0.71
59,0.116,0.68
60,0.126,0.648
61,0.137,0.618
62,0.148,0.592
63,0.161,0.574
64,0.176,0.567
65,0.193,0.575
66,0.211,0.596
67,0.229,0.632
68,0.248,0.682
69,0.269,0.742
70,0.297,0.808
71,0.333,0.874
72,0.377,0.934
73,0.421,0.979
74,0.457,1.0
75,0.478,0.988
76,0.486,0.947
77,0.488,0.886
78,0.494,0.816
79,0.509,0.746
80,0.534,0.677
81,0.563,0.609
82,0.596,0.543
83,0.63,0.478
84,0.666,0.412
85,0.705,0.346
86,0.748,0.277
87,0.791,0.209
88,0.832,0.147
89,0.866,0.094
90,0.891,0.055
91,0.91,0.028
92,0.926,0.011
93,0.943,0.002
94,0.963,0.0
95,0.982,0.0
96,0.997,-0.0
97,1.0,0.001
98,1.0,0.001
99,1.0,0.0
100,1.0,0.0
