Frame,x,y
1,0.176,0.304
2,0.179,0.325
3,0.182,0.344
4,0.185,0.354
5,0.186,0.362
6,0.188,0.368
7,0.193,0.393
8,0.202,0.430
9,0.208,0.453
10,0.212,0.472
11,0.222,0.524
12,0.231,0.571
13,0.237,0.597
14,0.242,0.630
15,0.246,0.674
16,0.255,0.717
17,0.266,0.758
18,0.272,0.783
19,0.278,0.804
20,0.286,0.785
21,0.293,0.768
22,0.296,0.758
23,0.304,0.737
24,0.320,0.701
25,0.331,0.675
26,0.338,0.656
27,0.343,0.645
28,0.346,0.636
29,0.356,0.594
30,0.365,0.556
31,0.369,0.535
32,0.380,0.503
33,0.398,0.457
34,0.411,0.424
35,0.420,0.401
36,0.444,0.368
37,0.472,0.332
38,0.495,0.310
39,0.516,0.290
40,0.527,0.279
41,0.537,0.272
42,0.543,0.270
43,0.548,0.270
44,0.551,0.270
45,0.551,0.294
46,0.550,0.324
47,0.549,0.340
48,0.548,0.354
49,0.548,0.361
50,0.548,0.385
51,0.548,0.433
52,0.548,0.467
53,0.548,0.491
54,0.551,0.534
55,0.554,0.582
56,0.555,0.605
57,0.557,0.634
58,0.560,0.681
59,0.568,0.725
60,0.582,0.761
61,0.593,0.787
62,0.600,0.806
63,0.617,0.797
64,0.636,0.780
65,0.645,0.772
66,0.657,0.759
67,0.681,0.726
68,0.701,0.699
69,0.713,0.683
70,0.722,0.671
71,0.729,0.662
72,0.748,0.628
73,0.770,0.588
74,0.781,0.568
75,0.799,0.541
76,0.843,0.487
77,0.879,0.443
78,0.901,0.417
79,0.933,0.378
80,0.972,0.331
81,1.009,0.286
82,1.046,0.242
83,1.065,0.220
84,1.084,0.197
85,1.104,0.171
86,1.120,0.151
87,1.130,0.139
88,1.137,0.130
89,1.141,0.123
90,1.146,0.117
91,1.150,0.110
92,1.152,0.107
93,1.154,0.104
94,1.151,0.104
95,1.150,0.104
96,1.148,0.104
97,1.144,0.107
98,1.137,0.111
99,1.133,0.114
100,1.130,0.116
