Frame,x,y
1,0.202,0.290
2,0.202,0.289
3,0.202,0.288
4,0.202,0.288
5,0.201,0.288
6,0.200,0.288
7,0.200,0.288
8,0.200,0.290
9,0.200,0.296
10,0.200,0.299
11,0.200,0.302
12,0.201,0.315
13,0.202,0.328
14,0.203,0.335
15,0.205,0.351
16,0.208,0.374
17,0.209,0.386
18,0.211,0.402
19,0.217,0.439
20,0.222,0.466
21,0.226,0.484
22,0.235,0.526
23,0.245,0.568
24,0.251,0.592
25,0.258,0.622
26,0.267,0.656
27,0.272,0.676
28,0.278,0.694
29,0.288,0.719
30,0.296,0.738
31,0.301,0.750
32,0.309,0.753
33,0.317,0.754
34,0.321,0.755
35,0.328,0.747
36,0.338,0.727
37,0.344,0.715
38,0.349,0.703
39,0.364,0.667
40,0.375,0.639
41,0.382,0.621
42,0.394,0.584
43,0.406,0.541
44,0.414,0.518
45,0.425,0.491
46,0.444,0.455
47,0.457,0.432
48,0.466,0.414
49,0.482,0.385
50,0.494,0.361
51,0.502,0.347
52,0.510,0.336
53,0.520,0.328
54,0.525,0.324
55,0.529,0.325
56,0.534,0.336
57,0.537,0.343
58,0.540,0.348
59,0.543,0.372
60,0.547,0.394
61,0.549,0.407
62,0.555,0.441
63,0.563,0.490
64,0.567,0.517
65,0.573,0.546
66,0.583,0.586
67,0.591,0.615
68,0.595,0.636
69,0.607,0.667
70,0.617,0.697
71,0.623,0.714
72,0.630,0.729
73,0.639,0.742
74,0.643,0.750
75,0.647,0.753
76,0.653,0.738
77,0.657,0.726
78,0.660,0.719
79,0.666,0.693
80,0.672,0.664
81,0.676,0.648
82,0.685,0.618
83,0.699,0.571
84,0.708,0.541
85,0.724,0.509
86,0.823,0.404
87,0.901,0.322
88,0.950,0.269
89,0.995,0.233
90,1.038,0.203
91,1.060,0.187
92,1.081,0.174
93,1.101,0.165
94,1.113,0.159
95,1.122,0.154
96,1.127,0.152
97,1.131,0.150
98,1.133,0.148
99,1.132,0.148
100,1.128,0.148
