Frame,x,y
1,0.132,0.380
2,0.135,0.394
3,0.138,0.408
4,0.140,0.416
5,0.143,0.426
6,0.155,0.460
7,0.165,0.491
8,0.171,0.509
9,0.179,0.531
10,0.193,0.572
11,0.204,0.606
12,0.211,0.627
13,0.217,0.644
14,0.220,0.654
15,0.226,0.672
16,0.237,0.702
17,0.244,0.725
18,0.250,0.741
19,0.259,0.763
20,0.272,0.792
21,0.286,0.809
22,0.299,0.819
23,0.309,0.825
24,0.316,0.829
25,0.322,0.813
26,0.327,0.788
27,0.330,0.773
28,0.333,0.760
29,0.343,0.727
30,0.355,0.688
31,0.361,0.668
32,0.368,0.649
33,0.379,0.608
34,0.390,0.566
35,0.395,0.544
36,0.400,0.523
37,0.403,0.513
38,0.408,0.500
39,0.423,0.465
40,0.437,0.433
41,0.446,0.415
42,0.457,0.396
43,0.477,0.369
44,0.497,0.346
45,0.513,0.333
46,0.527,0.321
47,0.535,0.314
48,0.542,0.312
49,0.546,0.316
50,0.549,0.319
51,0.551,0.321
52,0.552,0.337
53,0.552,0.365
54,0.552,0.384
55,0.552,0.399
56,0.552,0.435
57,0.552,0.484
58,0.552,0.515
59,0.552,0.540
60,0.552,0.555
61,0.552,0.568
62,0.552,0.601
63,0.552,0.640
64,0.552,0.661
65,0.552,0.681
66,0.555,0.724
67,0.558,0.768
68,0.568,0.799
69,0.578,0.829
70,0.583,0.844
71,0.589,0.857
72,0.597,0.844
73,0.605,0.833
74,0.609,0.827
75,0.618,0.813
76,0.641,0.775
77,0.661,0.742
78,0.673,0.723
79,0.687,0.697
80,0.706,0.658
81,0.722,0.628
82,0.731,0.610
83,0.738,0.596
84,0.744,0.586
85,0.765,0.560
86,0.800,0.517
87,0.824,0.488
88,0.842,0.467
89,0.873,0.433
90,0.912,0.390
91,0.952,0.349
92,0.991,0.308
93,1.015,0.282
94,1.035,0.262
95,1.053,0.240
96,1.072,0.219
97,1.082,0.206
98,1.091,0.195
99,1.096,0.186
100,1.100,0.178
