Frame,x,y
1,0.202,0.384
2,0.202,0.384
3,0.203,0.386
4,0.204,0.392
5,0.204,0.395
6,0.204,0.396
7,0.218,0.410
8,0.227,0.417
9,0.231,0.421
10,0.239,0.430
11,0.253,0.445
12,0.259,0.451
13,0.262,0.454
14,0.275,0.477
15,0.281,0.490
16,0.283,0.495
17,0.295,0.509
18,0.309,0.527
19,0.316,0.535
20,0.319,0.539
21,0.329,0.558
22,0.335,0.568
23,0.337,0.571
24,0.351,0.588
25,0.365,0.603
26,0.370,0.610
27,0.374,0.617
28,0.384,0.643
29,0.389,0.655
30,0.391,0.661
31,0.399,0.681
32,0.404,0.696
33,0.408,0.705
34,0.420,0.723
35,0.426,0.730
36,0.429,0.733
37,0.438,0.741
38,0.444,0.746
39,0.446,0.748
40,0.449,0.748
41,0.453,0.748
42,0.455,0.748
43,0.456,0.748
44,0.465,0.721
45,0.472,0.705
46,0.475,0.697
47,0.489,0.658
48,0.516,0.585
49,0.528,0.553
50,0.534,0.539
51,0.546,0.540
52,0.552,0.540
53,0.562,0.567
54,0.580,0.627
55,0.588,0.654
56,0.592,0.665
57,0.600,0.685
58,0.604,0.695
59,0.609,0.701
60,0.616,0.708
61,0.619,0.711
62,0.620,0.714
63,0.620,0.716
64,0.620,0.718
65,0.620,0.718
66,0.622,0.718
67,0.625,0.718
68,0.628,0.718
69,0.628,0.718
70,0.635,0.705
71,0.639,0.699
72,0.640,0.697
73,0.701,0.608
74,0.774,0.504
75,0.807,0.457
76,0.823,0.435
77,0.849,0.411
78,0.861,0.399
79,0.889,0.378
80,0.923,0.355
81,0.937,0.345
82,0.948,0.338
83,0.998,0.315
84,1.021,0.304
85,1.031,0.299
86,1.053,0.292
87,1.071,0.286
88,1.078,0.284
89,1.087,0.281
90,1.108,0.277
91,1.117,0.276
92,1.121,0.276
93,1.136,0.276
94,1.146,0.276
95,1.150,0.276
96,1.157,0.275
97,1.169,0.274
98,1.175,0.274
99,1.178,0.274
100,1.174,0.276
