Frame,x,y
1,0.003,0.533
2,0.003,0.535
3,0.002,0.537
4,0.001,0.54
5,0.001,0.542
6,0.0,0.545
7,-0.0,0.548
8,-0.0,0.551
9,-0.0,0.554
10,-0.0,0.558
11,-0.0,0.563
12,0.0,0.568
13,0.001,0.575
14,0.001,0.584
15,0.002,0.593
16,0.002,0.604
17,0.003,0.616
18,0.004,0.629
19,0.006,0.643
20,0.007,0.658
21,0.009,0.673
22,0.011,0.688
23,0.014,0.704
24,0.017,0.721
25,0.021,0.739
26,0.026,0.76
27,0.032,0.783
28,0.038,0.809
29,0.046,0.838
30,0.054,0.867
31,0.061,0.895
32,0.068,0.922
33,0.074,0.944
34,0.08,0.963
35,0.085,0.975
36,0.089,0.982
37,0.094,0.982
38,0.1,0.975
39,0.107,0.961
40,0.114,0.943
41,0.122,0.922
42,0.129,0.9
43,0.138,0.88
44,0.146,0.863
45,0.154,0.848
46,0.162,0.836
47,0.17,0.825
48,0.179,0.816
49,0.188,0.809
50,0.197,0.803
51,0.206,0.802
52,0.216,0.804
53,0.226,0.813
54,0.236,0.827
55,0.247,0.847
56,0.257,0.87
57,0.267,0.894
58,0.276,0.918
59,0.283,0.939
60,0.289,0.958
61,0.293,0.974
62,0.296,0.987
63,0.297,0.996
64,0.297,1.0
65,0.296,1.0
66,0.294,1.0
67,0.294,1.0
68,0.295,1.0
69,0.298,0.999
70,0.305,0.993
71,0.314,0.987
72,0.325,0.98
73,0.337,0.972
74,0.35,0.964
75,0.363,0.954
76,0.377,0.943
77,0.392,0.929
78,0.409,0.912
79,0.429,0.89
80,0.451,0.863
81,0.474,0.831
82,0.497,0.798
83,0.519,0.765
84,0.537,0.735
85,0.551,0.709
86,0.562,0.685
87,0.575,0.658
88,0.594,0.622
89,0.623,0.573
90,0.666,0.505
91,0.724,0.419
92,0.789,0.323
93,0.855,0.228
94,0.914,0.143
95,0.959,0.076
96,0.987,0.032
97,1.0,0.008
98,1.0,0.0
99,1.0,0.0
100,1.0,-0.0
