Frame,x,y
1,1.064,0.358
2,1.062,0.364
3,1.059,0.369
4,1.057,0.373
5,1.056,0.375
6,1.054,0.378
7,1.046,0.390
8,1.037,0.402
9,1.030,0.412
10,1.025,0.419
11,1.021,0.425
12,1.002,0.444
13,0.981,0.465
14,0.952,0.491
15,0.907,0.528
16,0.862,0.565
17,0.835,0.589
18,0.813,0.607
19,0.784,0.629
20,0.734,0.657
21,0.684,0.685
22,0.651,0.704
23,0.625,0.718
24,0.597,0.734
25,0.550,0.761
26,0.504,0.788
27,0.472,0.806
28,0.449,0.820
29,0.427,0.832
30,0.415,0.839
31,0.403,0.845
32,0.384,0.848
33,0.358,0.848
34,0.332,0.848
35,0.319,0.848
36,0.307,0.848
37,0.293,0.843
38,0.277,0.831
39,0.261,0.819
40,0.253,0.813
41,0.245,0.807
42,0.238,0.796
43,0.232,0.776
44,0.227,0.755
45,0.224,0.743
46,0.222,0.733
47,0.222,0.717
48,0.229,0.689
49,0.236,0.661
50,0.246,0.627
51,0.258,0.591
52,0.267,0.560
53,0.273,0.543
54,0.278,0.525
55,0.282,0.514
56,0.284,0.505
57,0.288,0.495
58,0.299,0.476
59,0.310,0.457
60,0.317,0.444
61,0.323,0.435
62,0.329,0.425
63,0.344,0.412
64,0.359,0.400
65,0.370,0.391
66,0.377,0.384
67,0.384,0.378
68,0.403,0.372
69,0.422,0.365
70,0.436,0.361
71,0.446,0.357
72,0.455,0.354
73,0.481,0.373
74,0.509,0.393
75,0.538,0.418
76,0.569,0.450
77,0.599,0.481
78,0.617,0.499
79,0.633,0.515
80,0.652,0.535
81,0.678,0.566
82,0.704,0.597
83,0.720,0.616
84,0.734,0.630
85,0.745,0.644
86,0.752,0.652
87,0.758,0.660
88,0.780,0.679
89,0.809,0.705
90,0.836,0.728
91,0.850,0.741
92,0.865,0.753
93,0.890,0.769
94,0.923,0.786
95,0.955,0.803
96,0.972,0.811
97,0.988,0.820
98,1.012,0.826
99,1.042,0.830
100,1.072,0.834
