Frame,x,y
1,1.170,0.328
2,1.172,0.326
3,1.174,0.324
4,1.172,0.324
5,1.171,0.324
6,1.154,0.329
7,1.139,0.334
8,1.131,0.337
9,1.049,0.376
10,0.913,0.442
11,0.843,0.476
12,0.805,0.494
13,0.780,0.505
14,0.732,0.523
15,0.708,0.532
16,0.695,0.538
17,0.689,0.540
18,0.651,0.561
19,0.625,0.575
20,0.610,0.582
21,0.583,0.598
22,0.556,0.614
23,0.526,0.632
24,0.494,0.651
25,0.477,0.662
26,0.469,0.667
27,0.458,0.672
28,0.424,0.685
29,0.408,0.690
30,0.399,0.694
31,0.365,0.687
32,0.344,0.683
33,0.333,0.681
34,0.327,0.679
35,0.308,0.658
36,0.289,0.636
37,0.278,0.624
38,0.272,0.618
39,0.265,0.606
40,0.252,0.580
41,0.245,0.567
42,0.242,0.560
43,0.240,0.555
44,0.240,0.512
45,0.240,0.489
46,0.240,0.476
47,0.240,0.470
48,0.244,0.434
49,0.247,0.403
50,0.249,0.388
51,0.250,0.379
52,0.256,0.359
53,0.269,0.325
54,0.275,0.307
55,0.278,0.297
56,0.284,0.288
57,0.315,0.257
58,0.331,0.241
59,0.339,0.233
60,0.343,0.229
61,0.373,0.213
62,0.394,0.201
63,0.406,0.194
64,0.412,0.191
65,0.431,0.193
66,0.457,0.197
67,0.471,0.199
68,0.489,0.206
69,0.524,0.226
70,0.543,0.237
71,0.552,0.242
72,0.558,0.244
73,0.600,0.275
74,0.622,0.291
75,0.635,0.300
76,0.642,0.305
77,0.667,0.327
78,0.690,0.349
79,0.703,0.360
80,0.710,0.366
81,0.771,0.412
82,0.907,0.513
83,0.979,0.566
84,1.017,0.594
85,1.038,0.610
86,1.076,0.644
87,1.094,0.661
88,1.104,0.670
89,1.109,0.675
90,1.123,0.682
91,1.133,0.687
92,1.138,0.689
93,1.145,0.693
94,1.152,0.697
95,1.155,0.699
96,1.157,0.700
97,1.160,0.702
98,1.167,0.709
99,1.170,0.713
100,1.174,0.722
