Frame,x,y
1,1.192,0.264
2,1.192,0.258
3,1.192,0.254
4,1.190,0.254
5,1.184,0.260
6,1.181,0.263
7,1.179,0.265
8,1.176,0.269
9,1.167,0.282
10,1.162,0.290
11,1.159,0.295
12,1.156,0.298
13,1.154,0.300
14,1.075,0.339
15,0.999,0.376
16,0.952,0.399
17,0.927,0.411
18,0.911,0.418
19,0.867,0.445
20,0.769,0.508
21,0.721,0.541
22,0.688,0.563
23,0.666,0.576
24,0.655,0.584
25,0.619,0.594
26,0.593,0.601
27,0.576,0.607
28,0.567,0.610
29,0.562,0.611
30,0.542,0.618
31,0.511,0.629
32,0.493,0.635
33,0.483,0.638
34,0.476,0.641
35,0.469,0.641
36,0.435,0.636
37,0.413,0.632
38,0.399,0.629
39,0.390,0.628
40,0.385,0.628
41,0.370,0.610
42,0.353,0.588
43,0.342,0.575
44,0.336,0.568
45,0.332,0.564
46,0.324,0.555
47,0.299,0.527
48,0.284,0.511
49,0.275,0.500
50,0.269,0.493
51,0.267,0.491
52,0.271,0.445
53,0.275,0.403
54,0.278,0.377
55,0.280,0.363
56,0.281,0.354
57,0.300,0.323
58,0.343,0.257
59,0.365,0.223
60,0.379,0.200
61,0.412,0.193
62,0.490,0.210
63,0.531,0.217
64,0.558,0.223
65,0.575,0.226
66,0.585,0.228
67,0.613,0.255
68,0.634,0.276
69,0.647,0.289
70,0.655,0.297
71,0.660,0.300
72,0.682,0.325
73,0.721,0.371
74,0.741,0.395
75,0.754,0.409
76,0.762,0.418
77,0.768,0.426
78,0.803,0.471
79,0.826,0.499
80,0.841,0.518
81,0.850,0.528
82,0.854,0.534
83,0.873,0.557
84,0.896,0.587
85,0.909,0.605
86,0.917,0.614
87,0.922,0.620
88,0.930,0.629
89,0.960,0.656
90,0.977,0.671
91,0.988,0.681
92,0.994,0.686
93,0.997,0.689
94,1.011,0.696
95,1.023,0.701
96,1.030,0.704
97,1.035,0.706
98,1.037,0.707
99,1.041,0.712
100,1.048,0.724
