Frame,x,y
1,0.911,0.0
2,0.911,0.002
3,0.911,0.004
4,0.911,0.005
5,0.911,0.004
6,0.91,0.003
7,0.907,0.004
8,0.906,0.006
9,0.904,0.009
10,0.902,0.01
11,0.9,0.009
12,0.9,0.009
13,0.9,0.009
14,0.9,0.01
15,0.9,0.012
16,0.899,0.015
17,0.898,0.019
18,0.896,0.025
19,0.894,0.031
20,0.892,0.039
21,0.889,0.049
22,0.884,0.062
23,0.877,0.076
24,0.87,0.092
25,0.864,0.108
26,0.856,0.127
27,0.845,0.15
28,0.834,0.175
29,0.822,0.203
30,0.809,0.234
31,0.795,0.268
32,0.778,0.302
33,0.759,0.335
34,0.737,0.37
35,0.711,0.411
36,0.685,0.454
37,0.659,0.497
38,0.63,0.542
39,0.594,0.591
40,0.555,0.643
41,0.52,0.691
42,0.486,0.737
43,0.448,0.78
44,0.408,0.819
45,0.368,0.852
46,0.328,0.879
47,0.286,0.898
48,0.242,0.91
49,0.202,0.914
50,0.166,0.91
51,0.133,0.896
52,0.104,0.875
53,0.078,0.849
54,0.057,0.818
55,0.04,0.782
56,0.028,0.74
57,0.018,0.694
58,0.011,0.642
59,0.006,0.585
60,0.001,0.525
61,0.0,0.468
62,0.003,0.416
63,0.008,0.368
64,0.014,0.32
65,0.022,0.275
66,0.032,0.236
67,0.046,0.204
68,0.062,0.179
69,0.081,0.158
70,0.103,0.141
71,0.129,0.131
72,0.156,0.131
73,0.184,0.137
74,0.211,0.146
75,0.238,0.16
76,0.271,0.184
77,0.306,0.218
78,0.341,0.258
79,0.376,0.3
80,0.408,0.345
81,0.441,0.392
82,0.476,0.441
83,0.512,0.491
84,0.547,0.543
85,0.581,0.596
86,0.617,0.648
87,0.653,0.698
88,0.689,0.742
89,0.723,0.782
90,0.758,0.821
91,0.795,0.858
92,0.83,0.891
93,0.861,0.917
94,0.888,0.939
95,0.909,0.957
96,0.927,0.972
97,0.944,0.983
98,0.962,0.991
99,0.984,0.997
100,1.0,1.0
