Frame,x,y
1,1.182,0.242
2,1.182,0.246
3,1.182,0.248
4,1.178,0.251
5,1.166,0.262
6,1.160,0.268
7,1.157,0.271
8,1.064,0.320
9,0.960,0.376
10,0.911,0.401
11,0.888,0.413
12,0.848,0.426
13,0.829,0.432
14,0.819,0.436
15,0.807,0.441
16,0.776,0.450
17,0.762,0.455
18,0.756,0.457
19,0.730,0.471
20,0.701,0.485
21,0.688,0.491
22,0.682,0.494
23,0.626,0.542
24,0.597,0.567
25,0.583,0.579
26,0.568,0.585
27,0.543,0.589
28,0.531,0.590
29,0.505,0.602
30,0.473,0.618
31,0.440,0.623
32,0.415,0.624
33,0.405,0.624
34,0.400,0.624
35,0.369,0.616
36,0.353,0.612
37,0.336,0.601
38,0.303,0.572
39,0.288,0.558
40,0.282,0.552
41,0.271,0.527
42,0.260,0.501
43,0.255,0.488
44,0.252,0.482
45,0.238,0.458
46,0.230,0.445
47,0.226,0.439
48,0.223,0.423
49,0.221,0.381
50,0.220,0.361
51,0.220,0.351
52,0.234,0.324
53,0.249,0.297
54,0.257,0.284
55,0.260,0.278
56,0.278,0.258
57,0.288,0.247
58,0.292,0.242
59,0.301,0.237
60,0.322,0.228
61,0.333,0.223
62,0.338,0.221
63,0.354,0.220
64,0.371,0.220
65,0.379,0.220
66,0.382,0.220
67,0.428,0.230
68,0.453,0.234
69,0.471,0.241
70,0.509,0.268
71,0.528,0.280
72,0.536,0.286
73,0.563,0.305
74,0.598,0.330
75,0.615,0.342
76,0.623,0.347
77,0.691,0.395
78,0.736,0.426
79,0.755,0.439
80,0.771,0.450
81,0.809,0.480
82,0.828,0.495
83,0.837,0.502
84,0.885,0.538
85,0.947,0.586
86,0.977,0.610
87,0.990,0.621
88,1.017,0.637
89,1.034,0.646
90,1.040,0.650
91,1.047,0.654
92,1.062,0.666
93,1.069,0.671
94,1.073,0.673
95,1.082,0.677
96,1.093,0.683
97,1.099,0.685
98,1.113,0.694
99,1.123,0.701
100,1.136,0.706
