Frame,x,y
1,0.518,0.948
2,0.505,0.948
3,0.496,0.948
4,0.491,0.948
5,0.488,0.948
6,0.491,0.943
7,0.493,0.938
8,0.494,0.936
9,0.494,0.934
10,0.494,0.934
11,0.516,0.905
12,0.555,0.852
13,0.576,0.822
14,0.588,0.804
15,0.597,0.793
16,0.606,0.783
17,0.648,0.741
18,0.675,0.715
19,0.692,0.698
20,0.702,0.688
21,0.708,0.682
22,0.733,0.655
23,0.763,0.622
24,0.781,0.603
25,0.790,0.594
26,0.797,0.587
27,0.808,0.566
28,0.844,0.491
29,0.864,0.450
30,0.877,0.422
31,0.886,0.399
32,0.896,0.358
33,0.903,0.333
34,0.907,0.317
35,0.910,0.307
36,0.912,0.302
37,0.913,0.280
38,0.914,0.259
39,0.914,0.246
40,0.914,0.238
41,0.914,0.234
42,0.911,0.220
43,0.902,0.184
44,0.898,0.165
45,0.895,0.153
46,0.894,0.145
47,0.892,0.140
48,0.854,0.118
49,0.822,0.100
50,0.802,0.089
51,0.792,0.083
52,0.785,0.080
53,0.767,0.078
54,0.736,0.078
55,0.720,0.078
56,0.709,0.078
57,0.702,0.078
58,0.697,0.078
59,0.672,0.083
60,0.656,0.085
61,0.646,0.086
62,0.640,0.088
63,0.637,0.088
64,0.626,0.103
65,0.612,0.123
66,0.605,0.135
67,0.600,0.141
68,0.597,0.146
69,0.601,0.181
70,0.624,0.354
71,0.638,0.455
72,0.647,0.521
73,0.657,0.565
74,0.695,0.624
75,0.719,0.661
76,0.734,0.684
77,0.742,0.698
78,0.747,0.706
79,0.761,0.729
80,0.777,0.753
81,0.786,0.768
82,0.790,0.775
83,0.794,0.781
84,0.799,0.788
85,0.809,0.805
86,0.815,0.813
87,0.820,0.818
88,0.822,0.822
89,0.824,0.824
90,0.838,0.842
91,0.850,0.857
92,0.857,0.867
93,0.861,0.871
94,0.863,0.874
95,0.868,0.877
96,0.878,0.880
97,0.883,0.882
98,0.886,0.883
99,0.889,0.884
100,0.890,0.884
