Frame,x,y
1,0.648,0.826
2,0.608,0.818
3,0.568,0.810
4,0.544,0.805
5,0.524,0.801
6,0.510,0.799
7,0.500,0.797
8,0.528,0.756
9,0.614,0.656
10,0.691,0.566
11,0.733,0.516
12,0.776,0.466
13,0.797,0.441
14,0.818,0.415
15,0.831,0.400
16,0.842,0.387
17,0.855,0.367
18,0.871,0.341
19,0.883,0.321
20,0.890,0.308
21,0.897,0.297
22,0.900,0.290
23,0.904,0.284
24,0.901,0.264
25,0.899,0.244
26,0.897,0.232
27,0.895,0.222
28,0.893,0.215
29,0.893,0.211
30,0.892,0.207
31,0.892,0.204
32,0.890,0.199
33,0.879,0.182
34,0.868,0.166
35,0.863,0.158
36,0.857,0.150
37,0.854,0.145
38,0.851,0.141
39,0.849,0.139
40,0.847,0.137
41,0.841,0.133
42,0.827,0.126
43,0.815,0.119
44,0.807,0.116
45,0.800,0.112
46,0.796,0.110
47,0.793,0.108
48,0.791,0.107
49,0.789,0.106
50,0.776,0.097
51,0.756,0.083
52,0.740,0.071
53,0.730,0.064
54,0.721,0.057
55,0.717,0.054
56,0.712,0.050
57,0.709,0.048
58,0.707,0.046
59,0.689,0.054
60,0.668,0.064
61,0.653,0.071
62,0.643,0.077
63,0.634,0.081
64,0.628,0.084
65,0.623,0.086
66,0.621,0.087
67,0.618,0.088
68,0.603,0.100
69,0.589,0.112
70,0.580,0.118
71,0.573,0.124
72,0.568,0.128
73,0.564,0.130
74,0.561,0.133
75,0.559,0.135
76,0.558,0.140
77,0.556,0.162
78,0.554,0.184
79,0.553,0.195
80,0.552,0.206
81,0.551,0.212
82,0.550,0.218
83,0.550,0.222
84,0.550,0.224
85,0.550,0.237
86,0.549,0.263
87,0.548,0.287
88,0.547,0.299
89,0.546,0.312
90,0.546,0.318
91,0.546,0.325
92,0.546,0.329
93,0.546,0.333
94,0.547,0.349
95,0.549,0.373
96,0.550,0.393
97,0.551,0.405
98,0.552,0.415
99,0.552,0.422
100,0.552,0.428
