Frame,x,y
1,0.454,0.886
2,0.467,0.884
3,0.479,0.883
4,0.489,0.882
5,0.495,0.881
6,0.502,0.880
7,0.520,0.865
8,0.540,0.848
9,0.556,0.835
10,0.566,0.827
11,0.576,0.819
12,0.582,0.815
13,0.587,0.811
14,0.598,0.802
15,0.623,0.784
16,0.648,0.766
17,0.664,0.755
18,0.676,0.745
19,0.691,0.732
20,0.710,0.704
21,0.730,0.676
22,0.752,0.640
23,0.776,0.600
24,0.798,0.563
25,0.810,0.543
26,0.821,0.524
27,0.833,0.495
28,0.844,0.461
29,0.854,0.429
30,0.860,0.412
31,0.865,0.396
32,0.869,0.374
33,0.870,0.347
34,0.872,0.320
35,0.873,0.307
36,0.874,0.293
37,0.871,0.277
38,0.866,0.257
39,0.860,0.238
40,0.857,0.227
41,0.854,0.216
42,0.851,0.208
43,0.850,0.203
44,0.848,0.199
45,0.837,0.193
46,0.825,0.186
47,0.814,0.181
48,0.808,0.178
49,0.801,0.175
50,0.787,0.173
51,0.769,0.173
52,0.751,0.173
53,0.729,0.180
54,0.707,0.186
55,0.692,0.190
56,0.681,0.193
57,0.669,0.198
58,0.651,0.209
59,0.633,0.220
60,0.621,0.227
61,0.612,0.233
62,0.603,0.239
63,0.589,0.254
64,0.575,0.269
65,0.564,0.280
66,0.557,0.288
67,0.550,0.296
68,0.541,0.317
69,0.531,0.339
70,0.524,0.355
71,0.519,0.366
72,0.514,0.377
73,0.512,0.383
74,0.509,0.389
75,0.509,0.402
76,0.512,0.428
77,0.516,0.454
78,0.517,0.469
79,0.519,0.481
80,0.524,0.498
81,0.535,0.524
82,0.547,0.550
83,0.565,0.581
84,0.583,0.613
85,0.600,0.642
86,0.610,0.658
87,0.619,0.675
88,0.635,0.697
89,0.654,0.723
90,0.671,0.746
91,0.681,0.759
92,0.690,0.771
93,0.708,0.787
94,0.730,0.805
95,0.751,0.823
96,0.762,0.831
97,0.773,0.840
98,0.787,0.848
99,0.803,0.856
100,0.820,0.864
