Frame,x,y
1,0.422,0.918
2,0.445,0.914
3,0.468,0.911
4,0.483,0.909
5,0.494,0.907
6,0.503,0.906
7,0.509,0.905
8,0.519,0.898
9,0.541,0.873
10,0.562,0.848
11,0.573,0.836
12,0.583,0.823
13,0.609,0.799
14,0.639,0.770
15,0.662,0.749
16,0.677,0.735
17,0.694,0.716
18,0.716,0.685
19,0.738,0.654
20,0.761,0.610
21,0.784,0.567
22,0.799,0.539
23,0.810,0.517
24,0.821,0.486
25,0.831,0.447
26,0.839,0.413
27,0.845,0.394
28,0.850,0.374
29,0.850,0.340
30,0.850,0.306
31,0.850,0.285
32,0.850,0.268
33,0.850,0.256
34,0.850,0.248
35,0.848,0.237
36,0.839,0.218
37,0.830,0.198
38,0.826,0.188
39,0.821,0.178
40,0.808,0.169
41,0.792,0.159
42,0.780,0.152
43,0.772,0.147
44,0.762,0.144
45,0.744,0.144
46,0.726,0.144
47,0.705,0.151
48,0.683,0.158
49,0.670,0.163
50,0.659,0.166
51,0.647,0.176
52,0.633,0.191
53,0.620,0.204
54,0.613,0.212
55,0.606,0.220
56,0.595,0.240
57,0.585,0.261
58,0.578,0.273
59,0.573,0.283
60,0.569,0.291
61,0.566,0.296
62,0.563,0.306
63,0.560,0.331
64,0.556,0.356
65,0.554,0.368
66,0.552,0.381
67,0.557,0.410
68,0.564,0.445
69,0.570,0.471
70,0.573,0.489
71,0.579,0.511
72,0.593,0.545
73,0.606,0.580
74,0.629,0.619
75,0.652,0.658
76,0.667,0.683
77,0.678,0.702
78,0.699,0.727
79,0.728,0.756
80,0.754,0.782
81,0.769,0.796
82,0.784,0.810
83,0.812,0.824
84,0.841,0.838
85,0.859,0.847
86,0.873,0.854
87,0.884,0.860
88,0.891,0.863
89,0.902,0.867
90,0.925,0.873
91,0.948,0.878
92,0.960,0.881
93,0.971,0.883
94,0.988,0.887
95,1.007,0.890
96,1.020,0.893
97,1.029,0.895
98,1.038,0.896
99,1.045,0.896
100,1.052,0.896
