Frame,x,y
1,0.634,0.764
2,0.669,0.737
3,0.697,0.715
4,0.714,0.701
5,0.740,0.673
6,0.768,0.642
7,0.783,0.626
8,0.794,0.614
9,0.801,0.605
10,0.805,0.601
11,0.812,0.580
12,0.827,0.509
13,0.837,0.462
14,0.844,0.428
15,0.848,0.410
16,0.850,0.397
17,0.852,0.388
18,0.851,0.369
19,0.850,0.348
20,0.850,0.337
21,0.850,0.329
22,0.850,0.324
23,0.850,0.322
24,0.849,0.312
25,0.844,0.282
26,0.840,0.262
27,0.838,0.248
28,0.837,0.240
29,0.835,0.234
30,0.834,0.231
31,0.825,0.213
32,0.815,0.192
33,0.809,0.181
34,0.805,0.173
35,0.802,0.167
36,0.786,0.148
37,0.771,0.131
38,0.763,0.121
39,0.757,0.115
40,0.752,0.110
41,0.749,0.107
42,0.739,0.101
43,0.718,0.088
44,0.705,0.081
45,0.691,0.077
46,0.664,0.082
47,0.644,0.085
48,0.631,0.088
49,0.624,0.089
50,0.612,0.093
51,0.586,0.105
52,0.570,0.112
53,0.558,0.118
54,0.551,0.121
55,0.546,0.123
56,0.543,0.124
57,0.528,0.145
58,0.512,0.169
59,0.504,0.182
60,0.498,0.192
61,0.494,0.198
62,0.492,0.202
63,0.495,0.214
64,0.510,0.245
65,0.519,0.264
66,0.526,0.279
67,0.530,0.286
68,0.533,0.292
69,0.534,0.295
70,0.524,0.317
71,0.513,0.339
72,0.507,0.351
73,0.503,0.360
74,0.500,0.366
75,0.499,0.368
76,0.511,0.392
77,0.548,0.456
78,0.571,0.497
79,0.589,0.528
80,0.597,0.544
81,0.627,0.584
82,0.680,0.652
83,0.711,0.690
84,0.735,0.720
85,0.749,0.737
86,0.755,0.755
87,0.758,0.774
88,0.759,0.782
89,0.760,0.790
90,0.762,0.795
91,0.762,0.798
92,0.764,0.803
93,0.778,0.832
94,0.790,0.853
95,0.797,0.866
96,0.801,0.874
97,0.804,0.881
98,0.806,0.885
99,0.814,0.892
100,0.826,0.902
