Frame,x,y
1,0.374,0.868
2,0.378,0.865
3,0.381,0.863
4,0.383,0.861
5,0.385,0.860
6,0.394,0.852
7,0.406,0.840
8,0.417,0.829
9,0.423,0.823
10,0.434,0.814
11,0.463,0.792
12,0.492,0.770
13,0.507,0.759
14,0.521,0.748
15,0.555,0.722
16,0.594,0.692
17,0.621,0.671
18,0.641,0.657
19,0.661,0.633
20,0.685,0.596
21,0.706,0.562
22,0.718,0.544
23,0.730,0.526
24,0.756,0.490
25,0.783,0.453
26,0.798,0.431
27,0.811,0.413
28,0.825,0.385
29,0.841,0.351
30,0.853,0.323
31,0.860,0.306
32,0.867,0.286
33,0.874,0.257
34,0.880,0.228
35,0.884,0.213
36,0.887,0.199
37,0.887,0.181
38,0.885,0.162
39,0.883,0.148
40,0.883,0.138
41,0.878,0.128
42,0.868,0.118
43,0.859,0.109
44,0.855,0.105
45,0.850,0.100
46,0.834,0.100
47,0.817,0.100
48,0.807,0.100
49,0.799,0.100
50,0.785,0.103
51,0.767,0.107
52,0.752,0.111
53,0.743,0.114
54,0.732,0.118
55,0.713,0.128
56,0.694,0.138
57,0.685,0.143
58,0.676,0.149
59,0.659,0.163
60,0.641,0.179
61,0.629,0.191
62,0.619,0.199
63,0.608,0.212
64,0.592,0.231
65,0.578,0.248
66,0.570,0.258
67,0.562,0.268
68,0.557,0.296
69,0.551,0.324
70,0.548,0.341
71,0.545,0.355
72,0.546,0.380
73,0.548,0.412
74,0.550,0.439
75,0.551,0.455
76,0.555,0.475
77,0.567,0.507
78,0.580,0.540
79,0.586,0.556
80,0.593,0.573
81,0.609,0.599
82,0.627,0.627
83,0.639,0.646
84,0.649,0.660
85,0.665,0.678
86,0.691,0.702
87,0.715,0.725
88,0.728,0.737
89,0.742,0.750
90,0.772,0.768
91,0.802,0.786
92,0.820,0.797
93,0.834,0.806
94,0.854,0.815
95,0.878,0.825
96,0.897,0.832
97,0.909,0.836
98,0.921,0.841
99,0.933,0.843
100,0.946,0.846
