Frame,x,y
1,0.532,0.814
2,0.497,0.807
3,0.469,0.814
4,0.452,0.819
5,0.443,0.821
6,0.438,0.823
7,0.459,0.811
8,0.495,0.791
9,0.513,0.780
10,0.523,0.773
11,0.529,0.769
12,0.544,0.756
13,0.551,0.749
14,0.555,0.745
15,0.557,0.743
16,0.583,0.718
17,0.609,0.693
18,0.623,0.679
19,0.630,0.673
20,0.642,0.661
21,0.665,0.635
22,0.677,0.621
23,0.684,0.614
24,0.688,0.610
25,0.729,0.576
26,0.755,0.552
27,0.770,0.540
28,0.777,0.533
29,0.793,0.508
30,0.813,0.473
31,0.824,0.455
32,0.829,0.445
33,0.833,0.436
34,0.848,0.398
35,0.855,0.378
36,0.859,0.368
37,0.861,0.362
38,0.872,0.327
39,0.882,0.294
40,0.888,0.277
41,0.889,0.251
42,0.887,0.211
43,0.886,0.189
44,0.886,0.177
45,0.886,0.172
46,0.851,0.154
47,0.833,0.144
48,0.823,0.139
49,0.817,0.137
50,0.791,0.115
51,0.760,0.089
52,0.744,0.074
53,0.734,0.067
54,0.720,0.065
55,0.671,0.068
56,0.646,0.070
57,0.633,0.072
58,0.627,0.072
59,0.594,0.079
60,0.568,0.086
61,0.555,0.089
62,0.547,0.091
63,0.536,0.102
64,0.519,0.124
65,0.509,0.135
66,0.504,0.142
67,0.502,0.146
68,0.477,0.195
69,0.463,0.221
70,0.454,0.236
71,0.449,0.244
72,0.461,0.275
73,0.477,0.312
74,0.486,0.331
75,0.491,0.342
76,0.496,0.358
77,0.507,0.413
78,0.512,0.442
79,0.516,0.457
80,0.524,0.501
81,0.530,0.529
82,0.533,0.545
83,0.535,0.553
84,0.550,0.576
85,0.571,0.608
86,0.582,0.625
87,0.589,0.633
88,0.598,0.648
89,0.662,0.746
90,0.695,0.795
91,0.713,0.823
92,0.722,0.838
93,0.737,0.851
94,0.749,0.859
95,0.757,0.864
96,0.761,0.867
97,0.765,0.874
98,0.773,0.892
99,0.776,0.901
100,0.778,0.906
