Frame,x,y
1,0.378,0.916
2,0.399,0.913
3,0.421,0.910
4,0.437,0.907
5,0.448,0.906
6,0.459,0.904
7,0.465,0.903
8,0.471,0.902
9,0.483,0.893
10,0.508,0.870
11,0.532,0.848
12,0.546,0.835
13,0.558,0.824
14,0.575,0.808
15,0.603,0.781
16,0.631,0.754
17,0.649,0.738
18,0.663,0.724
19,0.678,0.706
20,0.695,0.672
21,0.713,0.638
22,0.732,0.597
23,0.753,0.552
24,0.772,0.511
25,0.782,0.489
26,0.792,0.466
27,0.801,0.436
28,0.810,0.399
29,0.818,0.365
30,0.823,0.346
31,0.828,0.328
32,0.828,0.305
33,0.825,0.276
34,0.822,0.248
35,0.820,0.234
36,0.819,0.220
37,0.818,0.209
38,0.817,0.202
39,0.816,0.195
40,0.807,0.182
41,0.798,0.168
42,0.790,0.157
43,0.785,0.150
44,0.781,0.143
45,0.766,0.138
46,0.749,0.133
47,0.736,0.129
48,0.728,0.127
49,0.720,0.125
50,0.703,0.126
51,0.685,0.130
52,0.665,0.134
53,0.645,0.144
54,0.624,0.153
55,0.611,0.159
56,0.601,0.164
57,0.590,0.170
58,0.577,0.183
59,0.563,0.197
60,0.554,0.206
61,0.548,0.212
62,0.541,0.219
63,0.534,0.237
64,0.526,0.254
65,0.520,0.267
66,0.516,0.275
67,0.512,0.284
68,0.510,0.289
69,0.507,0.293
70,0.506,0.305
71,0.505,0.326
72,0.504,0.346
73,0.504,0.357
74,0.504,0.368
75,0.508,0.386
76,0.519,0.415
77,0.530,0.445
78,0.537,0.463
79,0.542,0.478
80,0.552,0.497
81,0.571,0.527
82,0.590,0.557
83,0.615,0.589
84,0.641,0.623
85,0.665,0.652
86,0.678,0.668
87,0.692,0.685
88,0.715,0.706
89,0.741,0.729
90,0.766,0.750
91,0.779,0.762
92,0.793,0.773
93,0.814,0.786
94,0.839,0.798
95,0.863,0.810
96,0.876,0.817
97,0.888,0.823
98,0.897,0.828
99,0.904,0.831
100,0.910,0.834
