Frame,x,y
1,0.0,0.978
2,0.005,0.982
3,0.011,0.988
4,0.017,0.994
5,0.022,0.999
6,0.025,1.0
7,0.025,1.0
8,0.024,0.999
9,0.023,0.999
10,0.024,1.0
11,0.027,1.0
12,0.033,1.0
13,0.041,1.0
14,0.051,1.0
15,0.061,0.992
16,0.073,0.971
17,0.083,0.947
18,0.091,0.926
19,0.096,0.912
20,0.097,0.91
21,0.095,0.914
22,0.094,0.918
23,0.094,0.917
24,0.099,0.903
25,0.108,0.875
26,0.122,0.835
27,0.14,0.785
28,0.16,0.728
29,0.182,0.666
30,0.205,0.606
31,0.226,0.554
32,0.242,0.518
33,0.252,0.502
34,0.256,0.506
35,0.255,0.516
36,0.252,0.521
37,0.248,0.507
38,0.245,0.466
39,0.242,0.404
40,0.241,0.329
41,0.24,0.251
42,0.24,0.177
43,0.241,0.114
44,0.241,0.062
45,0.241,0.024
46,0.24,0.0
47,0.237,0.0
48,0.235,0.0
49,0.234,0.0
50,0.237,0.001
51,0.245,0.0
52,0.259,0.0
53,0.281,0.0
54,0.311,0.0
55,0.352,0.022
56,0.402,0.08
57,0.456,0.153
58,0.507,0.226
59,0.547,0.283
60,0.568,0.31
61,0.573,0.306
62,0.567,0.291
63,0.56,0.283
64,0.56,0.301
65,0.572,0.357
66,0.595,0.443
67,0.623,0.542
68,0.651,0.64
69,0.675,0.722
70,0.693,0.782
71,0.705,0.824
72,0.711,0.852
73,0.712,0.868
74,0.708,0.877
75,0.703,0.88
76,0.7,0.878
77,0.705,0.872
78,0.722,0.863
79,0.748,0.854
80,0.778,0.845
81,0.805,0.839
82,0.824,0.838
83,0.83,0.843
84,0.826,0.85
85,0.821,0.853
86,0.821,0.847
87,0.831,0.825
88,0.853,0.787
89,0.881,0.737
90,0.911,0.676
91,0.936,0.61
92,0.953,0.54
93,0.964,0.468
94,0.97,0.394
95,0.974,0.317
96,0.978,0.24
97,0.984,0.165
98,0.99,0.096
99,0.996,0.039
100,1.0,-0.0
