Frame,x,y
1,0.416,0.888
2,0.416,0.881
3,0.416,0.873
4,0.416,0.861
5,0.416,0.847
6,0.417,0.829
7,0.417,0.809
8,0.419,0.785
9,0.421,0.757
10,0.423,0.728
11,0.425,0.698
12,0.428,0.668
13,0.432,0.635
14,0.435,0.603
15,0.437,0.568
16,0.439,0.532
17,0.441,0.497
18,0.443,0.463
19,0.444,0.429
20,0.445,0.395
21,0.447,0.362
22,0.454,0.334
23,0.460,0.306
24,0.465,0.284
25,0.469,0.262
26,0.473,0.244
27,0.477,0.227
28,0.480,0.212
29,0.484,0.198
30,0.487,0.187
31,0.489,0.180
32,0.491,0.174
33,0.497,0.175
34,0.502,0.176
35,0.505,0.176
36,0.507,0.176
37,0.514,0.188
38,0.521,0.202
39,0.526,0.212
40,0.530,0.220
41,0.537,0.234
42,0.551,0.258
43,0.563,0.280
44,0.570,0.292
45,0.576,0.304
46,0.599,0.346
47,0.621,0.388
48,0.635,0.413
49,0.646,0.434
50,0.664,0.462
51,0.686,0.496
52,0.705,0.523
53,0.717,0.540
54,0.732,0.562
55,0.762,0.601
56,0.792,0.640
57,0.807,0.659
58,0.821,0.678
59,0.841,0.707
60,0.863,0.738
61,0.879,0.759
62,0.889,0.775
63,0.902,0.789
64,0.916,0.802
65,0.929,0.813
66,0.937,0.820
67,0.944,0.826
68,0.948,0.816
69,0.951,0.806
70,0.953,0.800
71,0.955,0.794
72,0.952,0.776
73,0.946,0.750
74,0.941,0.729
75,0.938,0.715
76,0.935,0.697
77,0.928,0.663
78,0.922,0.628
79,0.918,0.611
80,0.915,0.593
81,0.910,0.554
82,0.904,0.508
83,0.900,0.476
84,0.898,0.454
85,0.893,0.422
86,0.886,0.378
87,0.879,0.337
88,0.876,0.315
89,0.872,0.292
90,0.864,0.255
91,0.856,0.217
92,0.851,0.195
93,0.847,0.176
94,0.843,0.153
95,0.839,0.129
96,0.835,0.109
97,0.832,0.097
98,0.830,0.086
99,0.828,0.076
100,0.826,0.066
