Frame,x,y
1,0.512,0.776
2,0.509,0.776
3,0.506,0.776
4,0.504,0.776
5,0.502,0.776
6,0.501,0.776
7,0.500,0.775
8,0.501,0.755
9,0.502,0.735
10,0.503,0.725
11,0.504,0.715
12,0.504,0.710
13,0.504,0.706
14,0.504,0.703
15,0.503,0.683
16,0.497,0.563
17,0.492,0.452
18,0.488,0.393
19,0.486,0.339
20,0.484,0.308
21,0.482,0.281
22,0.481,0.266
23,0.479,0.249
24,0.476,0.227
25,0.474,0.207
26,0.471,0.196
27,0.470,0.186
28,0.471,0.179
29,0.472,0.173
30,0.473,0.169
31,0.474,0.165
32,0.474,0.163
33,0.476,0.166
34,0.481,0.177
35,0.485,0.186
36,0.488,0.191
37,0.490,0.195
38,0.491,0.198
39,0.492,0.200
40,0.493,0.201
41,0.498,0.209
42,0.508,0.227
43,0.516,0.242
44,0.521,0.251
45,0.543,0.290
46,0.585,0.367
47,0.618,0.426
48,0.639,0.464
49,0.655,0.493
50,0.666,0.512
51,0.675,0.527
52,0.680,0.537
53,0.691,0.557
54,0.710,0.585
55,0.723,0.606
56,0.732,0.620
57,0.746,0.640
58,0.764,0.664
59,0.777,0.681
60,0.786,0.693
61,0.792,0.702
62,0.796,0.708
63,0.807,0.718
64,0.823,0.730
65,0.833,0.738
66,0.840,0.744
67,0.845,0.748
68,0.849,0.751
69,0.851,0.753
70,0.853,0.754
71,0.859,0.754
72,0.866,0.754
73,0.871,0.754
74,0.875,0.754
75,0.877,0.750
76,0.878,0.745
77,0.878,0.742
78,0.878,0.739
79,0.878,0.737
80,0.878,0.736
81,0.875,0.629
82,0.871,0.496
83,0.868,0.417
84,0.866,0.351
85,0.865,0.312
86,0.864,0.279
87,0.863,0.251
88,0.862,0.225
89,0.861,0.210
90,0.860,0.197
91,0.860,0.190
92,0.860,0.183
93,0.860,0.179
94,0.860,0.176
95,0.860,0.174
96,0.860,0.172
97,0.860,0.171
98,0.860,0.170
99,0.860,0.174
100,0.860,0.178
