Frame,x,y
1,0.0,1.0
2,0.0,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.002,0.997
8,0.008,0.991
9,0.015,0.982
10,0.024,0.971
11,0.033,0.96
12,0.044,0.948
13,0.055,0.936
14,0.066,0.921
15,0.077,0.902
16,0.088,0.876
17,0.098,0.841
18,0.106,0.794
19,0.113,0.738
20,0.119,0.679
21,0.124,0.622
22,0.128,0.575
23,0.131,0.544
24,0.133,0.532
25,0.134,0.535
26,0.134,0.544
27,0.133,0.552
28,0.132,0.551
29,0.13,0.532
30,0.127,0.496
31,0.126,0.448
32,0.127,0.393
33,0.131,0.337
34,0.139,0.285
35,0.152,0.243
36,0.169,0.21
37,0.186,0.185
38,0.202,0.169
39,0.215,0.158
40,0.222,0.153
41,0.223,0.152
42,0.221,0.154
43,0.218,0.156
44,0.216,0.157
45,0.219,0.155
46,0.228,0.149
47,0.244,0.145
48,0.268,0.148
49,0.3,0.165
50,0.341,0.201
51,0.391,0.262
52,0.448,0.346
53,0.507,0.441
54,0.563,0.535
55,0.609,0.617
56,0.642,0.674
57,0.657,0.699
58,0.659,0.7
59,0.653,0.688
60,0.645,0.674
61,0.641,0.669
62,0.646,0.685
63,0.661,0.723
64,0.683,0.775
65,0.707,0.832
66,0.729,0.886
67,0.745,0.927
68,0.753,0.949
69,0.753,0.956
70,0.75,0.952
71,0.746,0.942
72,0.744,0.931
73,0.747,0.925
74,0.756,0.923
75,0.769,0.923
76,0.786,0.921
77,0.805,0.913
78,0.825,0.896
79,0.845,0.867
80,0.865,0.826
81,0.884,0.774
82,0.902,0.713
83,0.919,0.644
84,0.934,0.567
85,0.947,0.486
86,0.959,0.408
87,0.967,0.338
88,0.974,0.281
89,0.978,0.244
90,0.98,0.23
91,0.98,0.232
92,0.979,0.243
93,0.978,0.252
94,0.977,0.251
95,0.979,0.232
96,0.982,0.193
97,0.987,0.143
98,0.992,0.089
99,0.996,0.039
100,1.0,-0.0
