Frame,x,y
1,0.368,0.776
2,0.367,0.763
3,0.366,0.752
4,0.364,0.746
5,0.366,0.724
6,0.368,0.693
7,0.369,0.677
8,0.372,0.655
9,0.378,0.617
10,0.382,0.590
11,0.386,0.571
12,0.390,0.527
13,0.395,0.486
14,0.397,0.462
15,0.401,0.421
16,0.406,0.367
17,0.408,0.337
18,0.411,0.306
19,0.417,0.262
20,0.422,0.230
21,0.426,0.207
22,0.430,0.175
23,0.434,0.145
24,0.437,0.128
25,0.440,0.110
26,0.443,0.089
27,0.446,0.078
28,0.448,0.069
29,0.449,0.062
30,0.451,0.056
31,0.452,0.053
32,0.457,0.058
33,0.462,0.064
34,0.465,0.068
35,0.469,0.077
36,0.475,0.092
37,0.479,0.102
38,0.483,0.112
39,0.495,0.136
40,0.504,0.155
41,0.510,0.167
42,0.523,0.195
43,0.538,0.229
44,0.546,0.247
45,0.561,0.278
46,0.589,0.330
47,0.608,0.364
48,0.622,0.391
49,0.646,0.435
50,0.666,0.472
51,0.678,0.494
52,0.699,0.529
53,0.724,0.569
54,0.737,0.590
55,0.753,0.617
56,0.776,0.658
57,0.791,0.687
58,0.803,0.707
59,0.813,0.727
60,0.821,0.745
61,0.826,0.754
62,0.830,0.757
63,0.834,0.754
64,0.836,0.753
65,0.837,0.746
66,0.831,0.723
67,0.827,0.705
68,0.824,0.693
69,0.818,0.665
70,0.811,0.637
71,0.808,0.621
72,0.803,0.595
73,0.799,0.559
74,0.796,0.539
75,0.793,0.517
76,0.788,0.472
77,0.785,0.439
78,0.782,0.416
79,0.780,0.378
80,0.778,0.339
81,0.777,0.319
82,0.775,0.292
83,0.774,0.258
84,0.773,0.237
85,0.772,0.220
86,0.771,0.196
87,0.770,0.177
88,0.770,0.165
89,0.769,0.150
90,0.768,0.136
91,0.768,0.128
92,0.768,0.119
93,0.766,0.107
94,0.765,0.100
95,0.764,0.094
96,0.763,0.089
97,0.762,0.085
98,0.762,0.083
99,0.763,0.082
100,0.764,0.082
