Frame,x,y
1,0.35,0.995
2,0.366,0.997
3,0.383,0.999
4,0.389,1.0
5,0.386,1.0
6,0.388,1.0
7,0.406,1.0
8,0.446,1.0
9,0.51,0.993
10,0.575,0.981
11,0.606,0.977
12,0.599,0.98
13,0.599,0.978
14,0.645,0.96
15,0.718,0.93
16,0.789,0.892
17,0.845,0.844
18,0.895,0.773
19,0.944,0.677
20,0.981,0.599
21,0.995,0.582
22,0.992,0.597
23,0.988,0.572
24,0.992,0.483
25,0.999,0.398
26,1.0,0.38
27,1.0,0.394
28,0.997,0.374
29,0.983,0.3
30,0.95,0.207
31,0.896,0.129
32,0.849,0.08
33,0.839,0.066
34,0.85,0.072
35,0.832,0.067
36,0.755,0.035
37,0.64,0.004
38,0.517,0.0
39,0.416,0.013
40,0.372,0.019
41,0.38,0.013
42,0.381,0.018
43,0.328,0.055
44,0.239,0.118
45,0.152,0.195
46,0.089,0.266
47,0.059,0.304
48,0.059,0.301
49,0.063,0.297
50,0.045,0.334
51,0.013,0.41
52,-0.0,0.5
53,0.016,0.577
54,0.036,0.625
55,0.035,0.632
56,0.03,0.624
57,0.052,0.641
58,0.109,0.689
59,0.188,0.737
60,0.273,0.761
61,0.337,0.767
62,0.355,0.767
63,0.345,0.767
64,0.357,0.767
65,0.414,0.764
66,0.489,0.749
67,0.551,0.714
68,0.59,0.675
69,0.603,0.657
70,0.6,0.661
71,0.601,0.66
72,0.621,0.631
73,0.647,0.579
74,0.661,0.519
75,0.66,0.464
76,0.656,0.435
77,0.655,0.435
78,0.656,0.439
79,0.654,0.419
80,0.64,0.38
81,0.607,0.343
82,0.559,0.322
83,0.523,0.312
84,0.518,0.31
85,0.525,0.311
86,0.509,0.313
87,0.467,0.318
88,0.427,0.337
89,0.406,0.374
90,0.4,0.408
91,0.397,0.416
92,0.396,0.41
93,0.401,0.42
94,0.413,0.457
95,0.422,0.494
96,0.421,0.503
97,0.418,0.497
98,0.431,0.504
99,0.46,0.529
100,0.485,0.553
