Frame,x,y
1,0.698,0.852
2,0.704,0.857
3,0.711,0.868
4,0.717,0.862
5,0.738,0.816
6,0.791,0.800
7,0.845,0.793
8,0.891,0.789
9,0.910,0.788
10,0.937,0.786
11,0.961,0.784
12,0.976,0.784
13,1.005,0.784
14,1.013,0.784
15,1.056,0.766
16,1.079,0.764
17,1.107,0.776
18,1.114,0.780
19,1.135,0.766
20,1.149,0.753
21,1.171,0.725
22,1.176,0.716
23,1.201,0.668
24,1.214,0.634
25,1.229,0.584
26,1.234,0.568
27,1.239,0.525
28,1.239,0.492
29,1.238,0.444
30,1.238,0.430
31,1.214,0.379
32,1.207,0.362
33,1.182,0.311
34,1.168,0.284
35,1.148,0.252
36,1.127,0.224
37,1.097,0.193
38,1.082,0.178
39,1.052,0.162
40,1.022,0.146
41,0.970,0.123
42,0.946,0.112
43,0.911,0.097
44,0.881,0.084
45,0.829,0.080
46,0.805,0.080
47,0.763,0.077
48,0.728,0.074
49,0.658,0.121
50,0.625,0.144
51,0.587,0.153
52,0.558,0.157
53,0.538,0.164
54,0.505,0.183
55,0.474,0.210
56,0.456,0.230
57,0.441,0.250
58,0.415,0.285
59,0.408,0.296
60,0.383,0.348
61,0.366,0.377
62,0.341,0.408
63,0.334,0.418
64,0.329,0.445
65,0.333,0.478
66,0.349,0.531
67,0.354,0.546
68,0.367,0.607
69,0.377,0.647
70,0.393,0.697
71,0.404,0.712
72,0.682,0.734
73,0.770,0.741
74,0.816,0.737
75,0.835,0.734
76,0.857,0.697
77,0.863,0.684
78,0.873,0.601
79,0.877,0.556
80,0.867,0.501
81,0.863,0.484
82,0.805,0.406
83,0.776,0.368
84,0.749,0.349
85,0.741,0.343
86,0.699,0.342
87,0.679,0.342
88,0.645,0.349
89,0.621,0.355
90,0.592,0.385
91,0.580,0.398
92,0.569,0.424
93,0.563,0.444
94,0.552,0.505
95,0.548,0.531
96,0.552,0.522
97,0.555,0.511
98,0.586,0.547
99,0.599,0.563
100,0.624,0.572
