Frame,x,y
1,0.16,0.969
2,0.16,0.967
3,0.16,0.967
4,0.16,0.972
5,0.162,0.983
6,0.177,0.993
7,0.212,0.999
8,0.253,1.0
9,0.277,1.0
10,0.276,1.0
11,0.271,1.0
12,0.29,0.998
13,0.339,0.988
14,0.41,0.97
15,0.493,0.941
16,0.563,0.914
17,0.593,0.9
18,0.587,0.902
19,0.583,0.904
20,0.623,0.893
21,0.699,0.862
22,0.784,0.812
23,0.853,0.749
24,0.898,0.697
25,0.911,0.681
26,0.905,0.69
27,0.907,0.685
28,0.939,0.633
29,0.981,0.543
30,1.0,0.438
31,0.996,0.34
32,0.98,0.274
33,0.975,0.259
34,0.979,0.27
35,0.975,0.261
36,0.951,0.204
37,0.902,0.126
38,0.828,0.061
39,0.747,0.022
40,0.697,0.001
41,0.702,0.0
42,0.716,0.0
43,0.671,0.005
44,0.554,0.024
45,0.441,0.039
46,0.403,0.041
47,0.421,0.037
48,0.416,0.043
49,0.341,0.069
50,0.233,0.11
51,0.143,0.157
52,0.089,0.211
53,0.056,0.278
54,0.03,0.36
55,0.01,0.436
56,0.0,0.475
57,0.0,0.471
58,0.0,0.465
59,0.006,0.495
60,0.025,0.559
61,0.065,0.627
62,0.128,0.674
63,0.188,0.701
64,0.211,0.713
65,0.202,0.713
66,0.203,0.709
67,0.246,0.707
68,0.31,0.707
69,0.35,0.71
70,0.35,0.712
71,0.342,0.711
72,0.36,0.702
73,0.404,0.682
74,0.452,0.651
75,0.486,0.611
76,0.505,0.577
77,0.513,0.563
78,0.514,0.568
79,0.511,0.568
80,0.509,0.543
81,0.507,0.502
82,0.503,0.46
83,0.494,0.431
84,0.476,0.413
85,0.445,0.402
86,0.41,0.396
87,0.389,0.393
88,0.39,0.391
89,0.395,0.391
90,0.378,0.395
91,0.338,0.403
92,0.302,0.408
93,0.292,0.407
94,0.298,0.405
95,0.295,0.41
96,0.271,0.428
97,0.244,0.456
98,0.234,0.49
99,0.241,0.523
100,0.252,0.546
